11:00:58:417	0	0	0	0	0	0	0	100	0	0	0	0	0	
11:00:58:624	0	0	0	0	0	0	0	100	0	0	0	0	-14.40417	
11:00:58:827	0	0	0	0	0	0	0	100	0	0	0	0	-25.89834	
11:00:59:31	0	0	0	0	0	0	0	100	0	0	0	0	-34.74366	
11:00:59:233	0	0	0	0.008568493	-0.1216958	0	3	100	0	6453	0	0	-41.38392	
11:00:59:433	0	0	0	0.008568493	-0.1216958	0	3	100	0	6453	0	0	-46.31275	
11:00:59:625	0	0	0	0.008568493	-0.1216958	0	3	100	0	6453	0	0	-49.78973	
11:00:59:821	0	0	0	0.008568493	-0.1216958	0	3	100	0	6453	0	0	-52.33316	
11:01:00:36	0	0	0	0.008568493	-0.1216958	0	3	100	0	6453	0	0	-54.31734	
11:01:00:234	0	0	0	0.004462328	-0.3003559	0	3	100	0	6453	0	0	-55.53109	
11:01:00:431	0	0	0	0.004462328	-0.3003559	0	3	100	0	6453	-0.003289487	-0.003053546	-56.47117	
11:01:00:626	0	0	0	0.004462328	-0.3003559	0	3	100	0	6453	-0.06040002	-0.02244642	-57.1997	
11:01:00:829	0	0	0	0.004462328	-0.3003559	0	3	100	0	6453	-0.1238992	-0.04722256	-57.71613	
11:01:01:30	0	0	0	0.004462328	-0.3003559	0	3	100	0	6453	-0.3784549	-0.116267	-58.30181	
11:01:01:236	0	0	0	1.145352	24.27107	0	3	100	0	6453	-0.6110174	-0.1535598	-58.73756	
11:01:01:437	0	0	0	1.145352	24.27107	0	3	100	0	6453	-0.8122218	-0.2114688	-59.08179	
11:01:01:637	0	0	0	1.145352	24.27107	0	3	100	0	6453	-0.9217849	-0.225428	-59.31308	
11:01:01:844	0	0	0	1.145352	24.27107	0	3	100	0	6453	-0.9796599	-0.2716978	-59.58534	
11:01:02:46	0	0	0	1.145352	24.27107	0	3	100	0	6453	-0.9850723	-0.2800315	-59.82149	
