15:42:25:977	0	0	0	0	0	0	0	100	0	0	-0.1225027	0.2476825	160.0249	
15:42:26:164	0	0	0	0	0	0	0	100	0	0	-0.1222859	0.2407328	159.9628	
15:42:26:368	0	0	0	-0.2603281	-3.97123	0	3	100	0	6453	-0.1208714	0.2559202	159.8991	
15:42:26:571	0	0	0	-0.2603281	-3.97123	0	3	100	0	6453	-0.113722	0.2650081	159.8869	
15:42:26:774	0	0	0	-0.2603281	-3.97123	0	3	100	0	6453	-0.1193321	0.2595471	159.8385	
15:42:26:976	0	0	0	-0.2603281	-3.97123	0	3	100	0	6453	-0.1188306	0.2794069	159.8237	
15:42:27:176	0	0	0	-0.2603281	-3.97123	0	3	100	0	6453	-0.1165268	0.2798265	159.8408	
15:42:27:362	0	0	0	-0.3533639	17.23054	0	3	100	0	6453	-0.1140262	0.2867199	159.851	
15:42:27:564	0	0	0	-0.3533639	17.23054	0	3	100	0	6453	-0.1225481	0.2913825	159.907	
15:42:27:765	0	0	0	-0.3533639	17.23054	0	3	100	0	6453	-0.118142	0.2907693	159.8846	
15:42:27:978	0	0	0	-0.3533639	17.23054	0	3	100	0	6453	-0.1260478	0.3066838	159.9077	
15:42:28:179	0	0	0	-0.3533639	17.23054	0	3	100	0	6453	-0.1247386	0.3111404	159.9406	
15:42:28:379	0	0	0	0.4738973	64.26785	0	3	100	0	6453	-0.1324432	0.3052247	159.9598	
15:42:28:580	0	0	0	0.4738973	64.26785	0	3	100	0	6453	-0.1390262	0.3092161	159.976	
15:42:28:781	0	0	0	0.4738973	64.26785	0	3	100	0	6453	-0.1419365	0.3200016	159.9987	
15:42:28:977	0	0	0	0.4738973	64.26785	0	3	100	0	6453	-0.1377549	0.3146468	159.9897	
15:42:29:176	0	0	0	0.4738973	64.26785	0	3	100	0	6453	-0.1398446	0.317562	159.9518	
15:42:29:382	0	0	0	0.7940888	70.48016	0	3	100	0	6453	-0.1350334	0.3176372	159.9216	
15:42:29:570	0	0	0	0.7940888	70.48016	0	3	100	0	6453	-0.1368121	0.3298658	159.9343	
15:42:29:772	0	0	0	0.7940888	70.48016	0	3	100	0	6453	-0.1372175	0.3055978	159.9055	
15:42:29:981	0	0	0	0.7940888	70.48016	0	3	100	0	6453	-0.1320147	0.2938175	159.8508	
15:42:30:182	0	0	0	0.7940888	70.48016	0	3	100	0	6453	-0.1288244	0.296205	159.8241	
15:42:30:382	0	0	0	0.927134	64.08021	0	3	100	0	6453	-0.120991	0.3145252	159.7981	
15:42:30:582	0	0	0	0.927134	64.08021	0	3	100	0	6453	-0.1150911	0.3078962	159.7446	
15:42:30:774	0	0	0	0.927134	64.08021	0	3	100	0	6453	-0.1002374	0.3205947	159.6625	
15:42:30:979	0	0	0	0.927134	64.08021	0	3	100	0	6453	-0.1130915	0.3105985	159.6129	
15:42:31:179	0	0	0	0.927134	64.08021	0	3	100	0	6453	-0.1125462	0.3081258	159.5682	
15:42:31:381	0	0	0	0.8681068	54.69168	0	3	100	0	6453	-0.897558	-0.1767492	159.5106	
15:42:31:584	0	0	0	0.8681068	54.69168	0	3	100	0	6453	-1.483833	-0.3417505	159.2061	
15:42:31:784	0	0	0	0.8681068	54.69168	0	3	100	0	6453	-0.8243571	-0.2194177	160.3321	
15:42:31:993	0	0	0	0.8681068	54.69168	0	3	100	0	6453	-0.1230687	0.2005482	161.3339	
15:42:32:192	0	0	0	0.8681068	54.69168	0	3	100	0	6453	-0.1603797	0.2310994	161.6595	
15:42:32:387	0	0	0	0.8872575	50.70683	0	3	100	0	6453	-0.1778721	0.2651436	162.0111	
15:42:32:588	0	0	0	0.8872575	50.70683	0	3	100	0	6453	-0.1722632	0.2767758	162.3529	
15:42:32:786	0	0	0	0.8872575	50.70683	0	3	100	0	6453	-0.1639802	0.267462	162.6673	
15:42:32:994	0	0	0	0.8872575	50.70683	0	3	100	0	6453	-0.1588238	0.2757985	162.9826	
15:42:33:195	0	0	0	0.8872575	50.70683	0	3	100	0	6453	-0.1653095	0.2824245	163.25	
15:42:33:396	0	0	0	0.6861278	34.46902	0	3	100	0	6453	-0.1728766	0.2733766	163.5205	
15:42:33:597	0	0	0	0.6861278	34.46902	0	3	100	0	6453	-0.1658674	0.3020065	163.8518	
15:42:33:798	0	0	0	0.6861278	34.46902	0	3	100	0	6453	-0.1592846	0.2956474	164.1237	
15:42:33:992	0	0	0	0.6861278	34.46902	0	3	100	0	6453	-0.1517858	0.3128709	164.3971	
15:42:34:192	0	0	0	0.6861278	34.46902	0	3	100	0	6453	-0.1374495	0.3148711	164.6582	
15:42:34:395	0	0	0	0.4567204	22.50467	0	3	100	0	6453	-0.1169571	0.3228833	164.8672	
15:42:34:596	0	0	0	0.4567204	22.50467	0	3	100	0	6453	-0.1072364	0.3238212	165.104	
15:42:34:799	0	0	0	0.4567204	22.50467	0	3	100	0	6453	-0.1015738	0.3409157	165.2983	
15:42:34:993	0	0	0	0.4567204	22.50467	0	3	100	0	6453	-0.08910473	0.34106	165.4881	
15:42:35:196	0	0	0	0.4567204	22.50467	0	3	100	0	6453	-0.09142068	0.3425052	165.684	
15:42:35:400	0	0	0	0.5524133	28.71463	0	3	100	0	6453	-0.0878351	0.3428721	165.8664	
15:42:35:603	0	0	0	0.5524133	28.71463	0	3	100	0	6453	-0.07787529	0.3626998	166.0614	
15:42:35:790	0	0	0	0.5524133	28.71463	0	3	100	0	6453	-0.06861079	0.3554406	166.2076	
15:42:35:992	0	0	0	0.5524133	28.71463	0	3	100	0	6453	-0.06180676	0.3538001	166.3771	
15:42:36:195	0	0	0	0.5524133	28.71463	0	3	100	0	6453	-0.04613334	0.3763664	166.5347	
15:42:36:398	0	0	0	0.4816978	23.13981	0	3	100	0	6453	-0.04170206	0.3854041	166.6963	
15:42:36:601	0	0	0	0.4816978	23.13981	0	3	100	0	6453	-0.03512441	0.3806521	166.8594	
15:42:36:804	0	0	0	0.4816978	23.13981	0	3	100	0	6453	-0.03000776	0.3736864	166.9421	
15:42:37:0	0	0	0	0.4816978	23.13981	0	3	100	0	6453	-0.02129075	0.3760906	167.0009	
15:42:37:204	0	0	0	0.4816978	23.13981	0	3	100	0	6453	-0.01187609	0.3625072	167.101	
15:42:37:407	0	0	0	0.3355809	17.82478	0	3	100	0	6453	-0.001643498	0.3866776	167.2604	
15:42:37:610	0	0	0	0.3355809	17.82478	0	3	100	0	6453	0.004984031	0.3881931	167.4343	
15:42:37:813	0	0	0	0.3355809	17.82478	0	3	100	0	6453	-0.0003695387	0.3799154	167.5926	
15:42:38:8	0	0	0	0.3355809	17.82478	0	3	100	0	6453	0.003524567	0.3929828	167.7085	
15:42:38:213	0	0	0	0.3355809	17.82478	0	3	100	0	6453	-0.005098768	0.3913614	167.8306	
15:42:38:416	0	0	0	0.358269	19.52392	0	3	100	0	6453	-0.008409955	0.3941068	168.0296	
15:42:38:619	0	0	0	0.358269	19.52392	0	3	100	0	6453	-0.007394891	0.3908297	168.2378	
15:42:38:807	0	0	0	0.358269	19.52392	0	3	100	0	6453	-0.008016383	0.4012217	168.438	
15:42:39:9	0	0	0	0.358269	19.52392	0	3	100	0	6453	0.0003482881	0.4007164	168.6288	
15:42:39:212	0	0	0	0.358269	19.52392	0	3	100	0	6453	0.007415726	0.4155573	168.713	
15:42:39:415	0	0	0	0.2287206	12.95048	0	3	100	0	6453	0.009371119	0.4266194	168.7494	
15:42:39:618	0	0	0	0.2287206	12.95048	0	3	100	0	6453	0.006244962	0.4445861	168.7632	
15:42:39:806	0	0	0	0.2287206	12.95048	0	3	100	0	6453	0.007197068	0.4310225	168.8476	
15:42:40:8	0	0	0	0.2287206	12.95048	0	3	100	0	6453	0.007360118	0.4257649	169.0327	
15:42:40:211	0	0	0	0.2287206	12.95048	0	3	100	0	6453	-0.003969708	0.4362574	169.1295	
15:42:40:414	0	0	0	0.0694491	8.787621	0	3	100	0	6453	-0.006350495	0.4392872	169.1122	
15:42:40:618	0	0	0	0.0694491	8.787621	0	3	100	0	6453	-0.005230066	0.4414561	169.1182	
15:42:40:821	0	0	0	0.0694491	8.787621	0	3	100	0	6453	0.003633471	0.4324189	169.13	
15:42:41:24	0	0	0	0.0694491	8.787621	0	3	100	0	6453	0.00760544	0.4133584	169.24	
15:42:41:211	0	0	0	0.0694491	8.787621	0	3	100	0	6453	0.01574739	0.4230114	169.3693	
15:42:41:415	0	0	0	-0.05000889	7.894682	0	3	100	0	6453	0.01864951	0.4129972	169.4566	
15:42:41:618	0	0	0	-0.05000889	7.894682	0	3	100	0	6453	0.02275068	0.405506	169.5922	
15:42:41:821	0	0	0	-0.05000889	7.894682	0	3	100	0	6453	0.01745381	0.3678454	169.7365	
15:42:42:15	0	0	0	-0.05000889	7.894682	0	3	100	0	6453	-0.1494684	0.2583522	169.978	
15:42:42:224	0	0	0	-0.05000889	7.894682	0	3	100	0	6453	-0.5715317	-0.1000364	169.9056	
15:42:42:427	0	0	0	0.1112303	18.76704	0	3	100	0	6453	-0.2897495	-0.05054046	160.4892	
15:42:42:615	0	0	0	0.1112303	18.76704	0	3	100	0	6453	0.4933644	0.4062047	140.5186	
15:42:42:818	0	0	0	0.1112303	18.76704	0	3	100	0	6453	-5.910582	3.153584	130.8121	
15:42:43:28	0	0	0	0.1112303	18.76704	0	3	100	0	6453	-12.52976	4.862115	123.6514	
15:42:43:221	0	0	0	0.1112303	18.76704	0	3	100	0	6453	6.596798	2.165842	121.2715	
15:42:43:420	0	0	0	0.2736043	7.378017	0	3	100	0	6453	-0.1573392	2.750225	123.2473	
15:42:43:623	0	0	0	0.2736043	7.378017	0	3	100	0	6453	-17.5409	2.159328	125.7569	
15:42:43:826	0	0	0	0.2736043	7.378017	0	3	100	0	6453	0.6116271	2.391909	124.603	
15:42:44:31	0	0	0	0.2736043	7.378017	0	3	100	0	6453	0.8703961	2.11088	135.6055	
15:42:44:234	0	0	0	0.2736043	7.378017	0	3	100	0	6453	0.6635361	1.955589	136.0544	
15:42:44:422	0	0	0	0.09186159	-18.3207	0	3	100	0	6453	0.5348369	1.975072	136.1679	
