13:31:27:746	0	0	0	0	0	0	0	100	0	0	8.474495	-1.730468	-136.4119	
13:31:27:930	0	0	0	-0.4480164	-0.5809835	0	3	100	0	6453	8.39361	-1.926631	-136.8236	
13:31:28:132	0	0	0	-0.4480164	-0.5809835	0	3	100	0	6453	8.369504	-2.029392	-137.1592	
13:31:28:474	0	0	0	-0.4480164	-0.5809835	0	3	100	0	6453	8.420753	-2.028292	-137.6514	
13:31:28:533	0	0	0	-0.4480164	-0.5809835	0	3	100	0	6453	8.464462	-2.034089	-137.9775	
13:31:28:733	0	0	0	-0.4480164	-0.5809835	0	3	100	0	6453	8.468875	-2.026858	-138.1983	
13:31:28:933	0	0	0	-1.086008	-0.9261923	0	3	100	0	6453	8.526317	-2.03037	-138.4942	
13:31:29:134	0	0	0	-1.086008	-0.9261923	0	3	100	0	6453	8.533256	-2.006563	-138.6816	
13:31:29:332	0	0	0	-1.086008	-0.9261923	0	3	100	0	6453	8.516532	-2.022019	-138.7652	
13:31:29:533	0	0	0	-1.086008	-0.9261923	0	3	100	0	6453	8.501637	-2.046694	-138.89	
13:31:29:736	0	0	0	-1.086008	-0.9261923	0	3	100	0	6453	8.514802	-2.066827	-138.9944	
13:31:29:933	0	0	0	0.08624353	69.71071	0	3	100	0	6453	8.537724	-2.064849	-139.1029	
13:31:30:134	0	0	0	0.08624353	69.71071	0	3	100	0	6453	8.53248	-2.096019	-139.0896	
13:31:30:339	0	0	0	0.08624353	69.71071	0	3	100	0	6453	8.445177	-2.097414	-139.2036	
13:31:30:540	0	0	0	0.08624353	69.71071	0	3	100	0	6453	8.419624	-2.119371	-139.2162	
13:31:30:740	0	0	0	0.08624353	69.71071	0	3	100	0	6453	8.409752	-2.114008	-139.2021	
13:31:30:940	0	0	0	0.7206107	88.22584	0	3	100	0	6453	8.421455	-2.124383	-139.2676	
13:31:31:144	0	0	0	0.7206107	88.22584	0	3	100	0	6453	8.519647	-2.139295	-139.3249	
13:31:31:338	0	0	0	0.7206107	88.22584	0	3	100	0	6453	8.545855	-2.153254	-139.3028	
13:31:31:538	0	0	0	0.7206107	88.22584	0	3	100	0	6453	8.575002	-2.170168	-139.3778	
13:31:31:739	0	0	0	0.7206107	88.22584	0	3	100	0	6453	8.632722	-2.155675	-139.5404	
13:31:31:940	0	0	0	0.8914801	80.48299	0	3	100	0	6453	8.643752	-2.117724	-139.6836	
13:31:32:141	0	0	0	0.8914801	80.48299	0	3	100	0	6453	8.578323	-2.083642	-139.8977	
13:31:32:346	0	0	0	0.8914801	80.48299	0	3	100	0	6453	8.516704	-2.034172	-140.0305	
13:31:32:542	0	0	0	0.8914801	80.48299	0	3	100	0	6453	8.530327	-2.004643	-140.1597	
13:31:32:745	0	0	0	0.8914801	80.48299	0	3	100	0	6453	8.569161	-1.993641	-140.282	
13:31:32:944	0	0	0	0.9623955	68.29198	0	3	100	0	6453	8.669859	-1.957914	-140.3781	
13:31:33:148	0	0	0	0.9623955	68.29198	0	3	100	0	6453	8.684351	-1.93015	-140.4903	
13:31:33:345	0	0	0	0.9623955	68.29198	0	3	100	0	6453	8.685995	-1.923156	-140.591	
13:31:33:547	0	0	0	0.9623955	68.29198	0	3	100	0	6453	8.702525	-1.907229	-140.633	
13:31:33:747	0	0	0	0.9623955	68.29198	0	3	100	0	6453	8.720033	-1.920868	-140.7283	
13:31:33:947	0	0	0	0.708917	46.50873	0	3	100	0	6453	8.738597	-1.896036	-140.8269	
13:31:34:148	0	0	0	0.708917	46.50873	0	3	100	0	6453	8.747222	-1.902605	-140.917	
13:31:34:353	0	0	0	0.708917	46.50873	0	3	100	0	6453	8.746202	-1.903163	-141.0092	
13:31:34:553	0	0	0	0.708917	46.50873	0	3	100	0	6453	8.754585	-1.901699	-141.0868	
13:31:34:753	0	0	0	0.708917	46.50873	0	3	100	0	6453	8.736888	-1.877361	-141.1644	
13:31:34:955	0	0	0	0.3753183	29.85978	0	3	100	0	6453	8.739902	-1.86963	-141.2249	
13:31:35:157	0	0	0	0.3753183	29.85978	0	3	100	0	6453	8.774749	-1.874373	-141.3	
13:31:35:353	0	0	0	0.3753183	29.85978	0	3	100	0	6453	8.77747	-1.877765	-141.3716	
13:31:35:557	0	0	0	0.3753183	29.85978	0	3	100	0	6453	8.796612	-1.896541	-141.4426	
13:31:35:758	0	0	0	0.3753183	29.85978	0	3	100	0	6453	8.793161	-1.88579	-141.5158	
13:31:35:959	0	0	0	0.08357668	18.72384	0	3	100	0	6453	8.76567	-1.859118	-141.6014	
13:31:36:159	0	0	0	0.08357668	18.72384	0	3	100	0	6453	8.721322	-1.847986	-141.667	
13:31:36:360	0	0	0	0.08357668	18.72384	0	3	100	0	6453	8.751227	-1.844811	-141.729	
13:31:36:561	0	0	0	0.08357668	18.72384	0	3	100	0	6453	8.75932	-1.857048	-141.7749	
13:31:36:761	0	0	0	0.08357668	18.72384	0	3	100	0	6453	8.758046	-1.866299	-141.8352	
13:31:36:961	0	0	0	-0.0891848	16.96712	0	3	100	0	6453	8.774276	-1.870423	-141.8893	
13:31:37:162	0	0	0	-0.0891848	16.96712	0	3	100	0	6453	8.776488	-1.87242	-141.9343	
13:31:37:371	0	0	0	-0.0891848	16.96712	0	3	100	0	6453	8.804077	-1.877403	-141.9855	
13:31:37:563	0	0	0	-0.0891848	16.96712	0	3	100	0	6453	8.791143	-1.883028	-142.0247	
13:31:37:764	0	0	0	-0.0891848	16.96712	0	3	100	0	6453	8.797407	-1.889051	-142.0873	
13:31:37:966	0	0	0	-0.2443336	14.98938	0	3	100	0	6453	8.798253	-1.860381	-142.1271	
13:31:38:166	0	0	0	-0.2443336	14.98938	0	3	100	0	6453	8.714042	-1.812838	-142.1693	
13:31:38:367	0	0	0	-0.2443336	14.98938	0	3	100	0	6453	8.144051	-1.719304	-142.1819	
13:31:38:567	0	0	0	-0.2443336	14.98938	0	3	100	0	6453	7.816121	-1.716261	-142.2038	
13:31:38:769	0	0	0	-0.2443336	14.98938	0	3	100	0	6453	8.187308	-1.724803	-142.0493	
13:31:38:969	0	0	0	-0.1918312	21.91528	0	3	100	0	6453	8.516829	-1.744533	-142.0313	
13:31:39:170	0	0	0	-0.1918312	21.91528	0	3	100	0	6453	8.540013	-1.751082	-142.0798	
13:31:39:370	0	0	0	-0.1918312	21.91528	0	3	100	0	6453	8.584022	-1.737433	-142.1297	
13:31:39:571	0	0	0	-0.1918312	21.91528	0	3	100	0	6453	8.638349	-1.748237	-142.1915	
13:31:39:771	0	0	0	-0.1918312	21.91528	0	3	100	0	6453	8.799822	-1.885884	-142.3114	
13:31:39:973	0	0	0	-0.0337375	30.91636	0	3	100	0	6453	8.602329	-1.862264	-142.3963	
13:31:40:173	0	0	0	-0.0337375	30.91636	0	3	100	0	6453	8.620663	-1.861507	-142.4369	
13:31:40:374	0	0	0	-0.0337375	30.91636	0	3	100	0	6453	8.619134	-1.857898	-142.4602	
13:31:40:574	0	0	0	-0.0337375	30.91636	0	3	100	0	6453	8.601323	-1.868263	-142.4886	
13:31:40:775	0	0	0	-0.0337375	30.91636	0	3	100	0	6453	8.586404	-1.874357	-142.5101	
13:31:40:977	0	0	0	0.1384091	36.26817	0	3	100	0	6453	8.579688	-1.867397	-142.5432	
13:31:41:178	0	0	0	0.1384091	36.26817	0	3	100	0	6453	8.580756	-1.844237	-142.556	
13:31:41:377	0	0	0	0.1384091	36.26817	0	3	100	0	6453	8.567505	-1.848317	-142.5704	
13:31:41:578	0	0	0	0.1384091	36.26817	0	3	100	0	6453	8.56484	-1.841626	-142.555	
13:31:41:779	0	0	0	0.1384091	36.26817	0	3	100	0	6453	8.561062	-1.857861	-142.5588	
13:31:41:979	0	0	0	0.1508517	32.58928	0	3	100	0	6453	8.56835	-1.832461	-142.5841	
13:31:42:180	0	0	0	0.1508517	32.58928	0	3	100	0	6453	8.562786	-1.832415	-142.5834	
13:31:42:385	0	0	0	0.1508517	32.58928	0	3	100	0	6453	8.555852	-1.840704	-142.5914	
13:31:42:581	0	0	0	0.1508517	32.58928	0	3	100	0	6453	8.540939	-1.848602	-142.5963	
13:31:42:786	0	0	0	0.1508517	32.58928	0	3	100	0	6453	8.53646	-1.854671	-142.6093	
13:31:42:986	0	0	0	0.1377844	28.26462	0	3	100	0	6453	8.540728	-1.861728	-142.6102	
13:31:43:187	0	0	0	0.1377844	28.26462	0	3	100	0	6453	8.527055	-1.874904	-142.6243	
13:31:43:384	0	0	0	0.1377844	28.26462	0	3	100	0	6453	8.521912	-1.874588	-142.6186	
13:31:43:584	0	0	0	0.1377844	28.26462	0	3	100	0	6453	8.515728	-1.886356	-142.587	
13:31:43:786	0	0	0	0.1377844	28.26462	0	3	100	0	6453	8.518691	-1.897761	-142.5641	
13:31:43:986	0	0	0	0.1960803	29.02569	0	3	100	0	6453	8.536613	-1.878239	-142.5521	
13:31:44:187	0	0	0	0.1960803	29.02569	0	3	100	0	6453	8.528122	-1.884361	-142.5484	
13:31:44:390	0	0	0	0.1960803	29.02569	0	3	100	0	6453	8.526546	-1.871151	-142.5385	
13:31:44:588	0	0	0	0.1960803	29.02569	0	3	100	0	6453	8.511735	-1.862258	-142.515	
13:31:44:789	0	0	0	0.1960803	29.02569	0	3	100	0	6453	8.523519	-1.865216	-142.4876	
13:31:44:990	0	0	0	0.2186392	24.63184	0	3	100	0	6453	7.887969	-2.213968	-142.6818	
13:31:45:191	0	0	0	0.2186392	24.63184	0	3	100	0	6453	0.2651719	-6.311059	-140.353	
13:31:45:391	0	0	0	0.2186392	24.63184	0	3	100	0	6453	-4.919923	-17.58446	-103.9776	
13:31:45:592	0	0	0	0.2186392	24.63184	0	3	100	0	6453	-12.59641	-28.41608	-83.56902	
13:31:45:792	0	0	0	0.2186392	24.63184	0	3	100	0	6453	-4.217699	-22.06073	-97.07746	
13:31:45:993	0	0	0	0.1086639	14.16966	0	3	100	0	6453	0.3061507	-13.29596	-102.3817	
13:31:46:194	0	0	0	0.1086639	14.16966	0	3	100	0	6453	0.09555677	-8.12087	-102.6465	
13:31:46:394	0	0	0	0.1086639	14.16966	0	3	100	0	6453	-2.542926	-6.659192	-99.32476	
13:31:46:595	0	0	0	0.1086639	14.16966	0	3	100	0	6453	-1.138673	-4.217944	-94.6869	
13:31:46:796	0	0	0	0.1086639	14.16966	0	3	100	0	6453	0.6336969	-3.01695	-91.03996	
13:31:46:996	0	0	0	-0.002043892	14.42789	0	3	100	0	6453	-2.815896	-1.502303	-88.72253	
13:31:47:197	0	0	0	-0.002043892	14.42789	0	3	100	0	6453	-6.989848	-2.803841	-87.66658	
13:31:47:398	0	0	0	-0.002043892	14.42789	0	3	100	0	6453	22.25394	-7.509372	-91.54431	
13:31:47:599	0	0	0	-0.002043892	14.42789	0	3	100	0	6453	70.03263	-31.61765	-103.151	
13:31:47:800	0	0	0	-0.002043892	14.42789	0	3	100	0	6453	94.94697	-25.45677	-110.6372	
13:31:48:1	0	0	0	0.1545369	-0.8042458	0	3	100	0	6453	104.4588	-15.83454	-113.7109	
13:31:48:201	0	0	0	0.1545369	-0.8042458	0	3	100	0	6453	105.5198	-10.93274	-109.9277	
13:31:48:402	0	0	0	0.1545369	-0.8042458	0	3	100	0	6453	98.60535	-4.123345	-105.427	
13:31:48:602	0	0	0	0.1545369	-0.8042458	0	3	100	0	6453	87.47119	3.06526	-97.28471	
13:31:48:803	0	0	0	0.1545369	-0.8042458	0	3	100	0	6453	83.14355	4.925011	-98.45433	
