18:28:23:688	46.89529	-121.2874	1015.488	1015.488	0	0	0	0	0	0.8642545	-6.186765	-5.965547	31.68002	-0.4935113	0.1894351	-1.326005	-91.05812	24.95735	-1000.073	21.84153	26.11412	3.167621	0.001234738	0.03119161	0.003310397	0.8642545	
18:28:23:746	46.89534	-121.2874	1013.906	1013.906	0	0	0	0	0	0.8642545	-6.215504	-5.961667	31.56987	-0.4922368	0.193544	-1.333379	-91.37897	24.9897	-1000.266	21.99498	26.02838	3.165255	0.001231481	0.03118761	0.003328798	0.8642545	
18:28:23:849	46.89534	-121.2874	1013.906	1013.906	0	0	0	0	0	0.8642545	-6.258499	-5.955428	31.40266	-0.4903099	0.1995443	-1.344398	-91.85203	25.03783	-1000.545	21.99498	26.02838	3.165255	0.001226689	0.03118185	0.003356554	0.8642545	
18:28:23:992	46.8954	-121.2873	1011.571	1011.571	0	0	0	0	0	0.8642545	-6.297907	-5.949272	31.24692	-0.4885411	0.2049298	-1.354653	-92.27029	25.08354	-1000.798	22.21349	25.89926	3.159866	0.001222215	0.03117647	0.003382238	0.8642545	
18:28:24:93	46.8954	-121.2873	1011.571	1011.571	0	0	0	0	0	0.8642545	-6.325855	-5.944643	31.13493	-0.4873608	0.2086514	-1.361971	-92.55396	25.11384	-1000.962	22.21349	25.89926	3.159866	0.001219252	0.03117277	0.003400398	0.8642545	
18:28:24:152	46.8954	-121.2873	1011.571	1011.571	0	0	0	0	0	0.8642545	-6.353406	-5.939893	31.02337	-0.4862258	0.2122237	-1.369132	-92.83073	25.14249	-1001.124	22.21349	25.89926	3.159866	0.001216323	0.0311691	0.003418439	0.8642545	
18:28:24:254	46.89542	-121.2872	1011.048	1011.048	0	0	0	0	0	0.8642545	-6.38272	-5.934631	30.90331	-0.4850495	0.2159124	-1.376711	-93.10638	25.17134	-1001.287	22.30027	25.84574	3.157125	0.001213571	0.03116552	0.003436918	0.8642545	
18:28:24:394	46.89542	-121.2872	1011.048	1011.048	0	0	0	0	0	0.8642545	-6.412119	-5.929135	30.78153	-0.4839088	0.2195278	-1.384277	-93.38657	25.20116	-1001.453	22.30027	25.84574	3.157125	0.001210502	0.03116208	0.00345595	0.8642545	
18:28:24:451	46.89548	-121.2871	1009.887	1009.887	0	0	0	0	0	0.8642545	-6.443	-5.923151	30.65219	-0.4826668	0.2232212	-1.39219	-93.66544	25.23257	-1001.616	22.49473	25.7212	3.14987	0.001207614	0.03115855	0.003475421	0.8642545	
18:28:24:552	46.89548	-121.2871	1009.887	1009.887	0	0	0	0	0	0.8642545	-6.472641	-5.917199	30.5266	-0.4815709	0.2267138	-1.399824	-93.93523	25.26283	-1001.769	22.49473	25.7212	3.14987	0.00120462	0.03115511	0.003494761	0.8642545	
18:28:24:698	46.89551	-121.2871	1009.253	1009.253	0	0	0	0	0	0.8642545	-6.503551	-5.910788	30.39415	-0.4803349	0.2302299	-1.407859	-94.19935	25.29478	-1001.925	22.61703	25.6397	3.144597	0.001201749	0.0311515	0.003514525	0.8642545	
18:28:24:797	46.89551	-121.2871	1009.253	1009.253	0	0	0	0	0	0.8642545	-6.534332	-5.904208	30.2607	-0.4792129	0.2336501	-1.415869	-94.46178	25.32524	-1002.075	22.61703	25.6397	3.144597	0.001198835	0.03114812	0.003534781	0.8642545	
18:28:24:894	46.89555	-121.287	1008.514	1008.514	0	0	0	0	0	0.8642545	-6.577317	-5.894696	30.07179	-0.4776338	0.2383072	-1.427174	-94.81667	25.36964	-1002.272	22.74463	25.55207	3.138573	0.00119469	0.03114338	0.003563467	0.8642545	
