Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
12:35:57	0	0	0	-1.182	-48.34499	0	3	100	0	42	-1.186651	-8.164276	153.4343	
12:35:59	0	0	0	0.1453003	27.49312	0	3	100	0	36	-1.206365	-8.214111	153.3145	
12:36:00	0	0	0	0.3744743	16.42483	0	3	100	0	31	-1.182417	-8.249596	153.2083	
12:36:02	0	0	0	0.1972852	-2.572926	0	3	100	0	26	-1.185215	-8.254611	153.0373	
12:36:04	0	0	0	0.0355019	-9.409699	0	3	100	0	21	-1.220352	-8.254974	153.0293	
12:36:05	0	0	0	0.2218505	1.342672	0	3	100	0	16	-1.189014	-8.290283	152.9238	
12:36:07	0	0	0	0.04668922	-5.922576	0	3	100	0	11	-1.186959	-8.317648	152.9296	
12:36:09	0	0	0	0.1658362	1.338568	0	3	100	0	11	-1.162868	-8.304699	152.8265	
12:36:11	0	0	0	0.3977226	7.250583	0	3	100	0	11	-1.178344	-8.286438	152.7955	
12:36:12	0	0	0	0.339866	-0.1655888	0	3	100	0	11	-1.17131	-8.265634	152.8211	
12:36:14	0	0	0	0.2027059	-5.564489	0	3	100	0	11	-1.195501	-8.271016	152.7948	
12:36:16	0	0	0	0.550216	10.53815	0	3	100	0	11	-1.214279	-8.266952	152.7387	
12:36:17	0	0	0	0.3380808	-5.472239	0	3	100	0	11	-1.219279	-8.299863	152.6676	
12:36:19	0	0	0	0.2079642	-8.071144	0	3	100	0	11	-1.244003	-8.263796	152.6334	
12:36:21	0	0	0	0.4768426	5.355236	0	3	100	0	11	-1.234233	-8.261187	152.5775	
12:36:23	0	0	0	0.2620981	-6.588663	0	3	100	0	11	-1.240509	-8.231382	152.564	
12:36:24	0	0	0	-0.1072352	-18.82531	0	3	100	0	11	-1.271009	-8.192012	152.6733	
12:36:26	0	0	0	-0.4027986	-19.5058	0	3	100	0	11	-1.097157	-8.237248	152.6368	
12:36:28	0	0	0	-0.186834	2.641489	0	3	100	0	11	-1.118026	-8.219591	152.6337	
12:36:29	0	0	0	0.3126181	17.6145	0	3	100	0	11	-1.188303	-8.160205	151.8293	
12:36:31	0	0	0	0.2068878	2.586029	0	3	100	0	11	-1.16863	-8.120024	151.6954	
12:36:33	0	0	0	0.1759577	2.616845	0	3	100	0	11	-1.127503	-7.985754	151.6686	
12:36:35	0	0	0	0.3241111	7.976682	0	3	100	0	11	-1.152073	-7.921466	151.7641	
12:36:36	0	0	0	0.1541101	-4.961092	0	3	100	0	12	-1.137186	-7.857275	151.8631	
12:36:38	0	0	0	0.2263001	1.494746	0	3	100	0	12	-1.071012	-7.90568	151.8966	
12:36:40	0	0	0	0.2849211	4.019859	0	3	100	0	11	-1.122359	-7.871474	152.0641	
