Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
18:29:10	0	0	0	-1.353895	-0.9646891	0	3	34	0	44	1.505358	-5.482274	-116.0874	
18:29:12	0	0	0	-1.602512	-29.12204	0	3	44	0	40	1.558063	-5.460332	-116.0703	
18:29:13	0	0	0	-1.804683	-35.65746	0	3	52	0	37	1.574396	-5.549595	-116.0952	
18:29:15	0	0	0	-1.625474	-20.24109	0	3	57	0	33	1.554595	-5.468828	-116.0967	
18:29:17	0	0	0	-1.607768	-18.23417	0	3	63	0	30	1.570847	-5.504682	-116.0788	
18:29:19	0	0	0	-1.553912	-15.75667	0	3	67	0	27	1.588488	-5.522089	-116.0814	
18:29:20	0	0	0	-1.455781	-10.67612	0	3	71	0	23	1.623212	-5.431698	-116.0931	
18:29:22	0	0	0	-1.587945	-16.1616	0	3	74	0	20	1.610218	-5.451791	-116.0644	
18:29:24	0	0	0	-1.62379	-13.47754	0	3	77	0	16	1.586787	-5.57772	-116.0696	
18:29:25	0	0	0	-1.507061	-7.508829	0	3	79	0	13	1.544112	-5.586143	-116.0574	
18:29:27	0	0	0	-1.345584	-0.3102763	0	3	81	0	13	1.553089	-5.485467	-116.0598	
18:29:29	0	0	0	-1.605174	-12.22663	0	3	83	0	13	1.51537	-5.482174	-116.0836	
18:29:31	0	0	0	-1.63904	-7.633451	0	3	84	0	13	1.492106	-5.522768	-116.0733	
18:29:32	0	0	0	-1.447326	1.506287	0	3	86	0	13	1.498143	-5.498774	-116.0421	
18:29:34	0	0	0	-1.581059	-6.376363	0	3	87	0	13	1.445885	-5.576206	-116.0723	
18:29:36	0	0	0	-1.724552	-10.78735	0	3	88	0	13	1.477365	-5.418823	-116.1095	
18:29:38	0	0	0	-1.866035	-10.39621	0	3	89	0	13	1.488363	-5.410865	-116.1164	
18:29:39	0	0	0	-1.543231	7.55664	0	3	90	0	13	1.515237	-5.425398	-116.0934	
18:29:41	0	0	0	-1.407869	6.968223	0	3	91	0	13	1.539626	-5.53001	-116.0611	
18:29:43	0	0	0	-1.380168	2.441219	0	3	91	0	13	1.526802	-5.501241	-116.0751	
18:29:45	0	0	0	-1.361209	-0.3682183	0	3	92	0	13	1.575447	-5.479063	-116.0771	
18:29:46	0	0	0	-1.599044	-9.238426	0	3	93	0	13	1.520504	-5.501949	-116.1035	
18:29:48	0	0	0	-1.749225	-10.1444	0	3	93	0	13	1.52152	-5.498729	-116.0844	
18:29:50	0	0	0	-1.719033	-4.093764	0	3	94	0	13	1.512101	-5.662969	-116.0922	
18:29:51	0	0	0	-1.509921	6.880159	0	3	94	0	13	1.509078	-5.616827	-116.0864	
18:29:53	0	0	0	-1.50201	1.606185	0	3	95	0	13	1.52936	-5.463716	-116.0575	
18:29:55	0	0	0	-1.303797	9.017354	0	3	95	0	13	1.549448	-5.458174	-116.0597	
18:29:57	0	0	0	-1.444298	-3.086288	0	3	95	0	13	1.523657	-5.510521	-116.0411	
18:29:58	0	0	0	-1.551469	-4.800314	0	3	96	0	13	1.549648	-5.477489	-116.0723	
18:30:00	0	0	0	-1.465318	3.742923	0	3	96	0	13	1.583978	-5.477591	-116.0461	
18:30:02	0	0	0	-1.53686	-1.483985	0	3	96	0	13	1.537797	-5.575734	-116.0859	
18:30:04	0	0	0	-1.6797	-6.139126	0	3	97	0	13	1.523701	-5.594406	-116.1075	
18:30:05	0	0	0	-1.669196	-3.625943	0	3	97	0	13	1.53097	-5.632386	-116.0922	
18:30:07	0	0	0	-1.663313	-1.262602	0	3	97	0	13	1.558015	-5.521955	-116.1071	
18:30:09	0	0	0	-1.641787	0.2377083	0	3	97	0	13	1.527957	-5.472774	-116.1165	
18:30:11	0	0	0	-1.484865	6.461121	0	3	97	0	13	1.525623	-5.39754	-116.1577	
18:30:12	0	0	0	-1.507723	1.024836	0	3	98	0	13	1.474853	-5.440375	-116.1376	
18:30:14	0	0	0	-1.41904	5.991497	0	3	98	0	13	1.475579	-5.482639	-116.1343	
18:30:16	0	0	0	-1.330026	5.496915	0	3	98	0	13	1.526582	-5.380028	-116.1368	
