Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
12:22:42	-6.795837	38.98526	122.047	10.58854	-39.24668	0.01	3	62	0	50	9.897714	0.9090055	122.4119	
12:22:44	-6.795833	38.98526	122.708	11.51344	8.161281	0.06	3	67	0	50	9.908429	0.9711852	122.3531	
12:22:45	-6.79583	38.98526	123.323	11.59787	-3.441054	0.11	3	72	0	50	9.812292	0.881819	122.5986	
12:22:47	-6.795829	38.98526	123.987	11.39177	-16.90315	0.14	3	76	0	50	9.677334	1.0666	122.3548	
12:22:49	-6.795828	38.98526	124.318	11.27723	-14.06052	0.04	3	79	0	50	9.701159	0.9562294	122.2105	
12:22:50	-6.795824	38.98526	125.322	11.49482	-3.136704	0.13	3	81	0	50	9.685681	1.04863	122.1531	
12:22:52	-6.795821	38.98526	126.225	11.53424	-6.331292	0.09	3	82	0	50	9.646169	0.998701	122.2745	
12:22:54	-6.795817	38.98526	126.856	11.3212	-14.302	0.06	3	83	0	50	9.74469	0.9212037	122.1304	
12:22:57	-6.79581	38.98526	128.294	11.18694	-7.867114	0.04	3	84	0	50	9.809671	0.955399	122.2537	
12:22:59	-6.79581	38.98526	128.263	11.27325	-3.499024	0.22	3	84	0	50	9.863482	0.9375992	122.2467	
12:23:00	-6.795808	38.98526	128.627	11.42084	1.88455	0.04	3	83	0	50	9.701807	1.092382	122.2218	
12:23:02	-6.795807	38.98526	128.943	11.39524	-0.3988116	0.04	3	84	0	50	9.688959	1.241518	122.0996	
12:23:04	-6.795808	38.98526	128.951	11.4265	0.7988095	0.08	3	85	0	50	9.735433	1.032976	122.0889	
12:23:06	-6.79581	38.98526	128.955	11.25124	-9.557169	0.11	3	86	0	50	9.847895	1.062919	122.2705	
