Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
12:38:26	0	0	0	0.08432809	-3.007528	0	3	54	0	5	-16.48298	1.722034	-47.97018	
12:38:28	0	0	0	1.18018	23.18094	0	3	63	0	4	-16.56878	1.653687	-47.39477	
12:38:30	0	0	0	0.04155888	-42.33375	0	3	69	0	4	-10.21576	1.847806	-47.55381	
12:38:31	0	0	0	-0.2567462	-36.15726	0	3	74	0	5	-16.48946	1.606296	-47.41284	
12:38:33	0	0	0	-0.07552512	-14.60176	0	3	78	0	4	-16.50459	1.694473	-46.53615	
12:38:35	0	0	0	-0.1165676	-12.54546	0	3	81	0	4	-16.41886	1.736635	-45.80177	
12:38:36	0	0	0	0.09268542	-1.597594	0	3	83	0	5	-16.09042	1.702641	-45.46875	
12:38:38	0	0	0	-0.04931262	-11.9239	0	3	85	0	4	-16.28379	1.535537	-45.34637	
12:38:40	0	0	0	0.01017986	-6.689466	0	3	87	0	7	-16.19087	1.409095	-45.22709	
12:38:41	0	0	0	0.280571	2.877233	0	3	88	0	4	-16.09589	1.392026	-44.93378	
12:38:43	0	0	0	0.1321273	-9.77778	0	3	89	0	5	-15.98256	1.375774	-44.95789	
12:38:45	0	0	0	0.1298701	-7.702991	0	3	90	0	4	-15.8508	1.306706	-44.88887	
12:38:46	0	0	0	-0.0117032	-9.731833	0	3	91	0	4	-15.79253	1.241116	-44.84172	
12:38:48	0	0	0	-0.04619298	-10.59792	0	3	92	0	4	-15.70047	1.204502	-44.67696	
12:38:50	0	0	0	0.1179894	-0.4597599	0	3	93	0	4	-15.59162	1.204833	-44.85655	
12:38:51	0	0	0	0.02914962	-10.85793	0	3	93	0	5	-20.31454	0.03861843	-44.22762	
12:38:53	0	0	0	0.02746621	0.5545705	0	3	94	0	5	-17.6418	1.229933	-42.14088	
12:38:55	0	0	0	0.2092178	8.938895	0	3	94	0	5	-17.5482	1.195639	-41.28472	
12:38:57	0	0	0	0.3027857	6.403586	0	3	95	0	5	-17.53221	1.080917	-40.74076	
12:38:58	0	0	0	-0.0426929	-8.488053	0	3	95	0	4	-17.48523	1.108762	-40.16834	
12:39:00	0	0	0	-0.1305548	-5.617528	0	3	96	0	5	-17.43111	1.066591	-39.86439	
12:39:02	0	0	0	-0.2500832	-5.857385	0	3	96	0	5	-17.38863	0.953424	-39.55126	
12:39:03	0	0	0	-0.008809322	7.998072	0	3	96	0	4	-17.31791	0.9839337	-39.01194	
12:39:05	0	0	0	0.1234648	9.605051	0	3	96	0	5	-17.23866	0.8406325	-38.9247	
12:39:07	0	0	0	-0.01980535	-0.5889786	0	3	97	0	4	-17.22264	0.8820188	-38.7132	
12:39:08	0	0	0	0.08674522	3.832346	0	3	97	0	4	-17.15596	0.8363871	-38.63616	
12:39:10	0	0	0	-0.01739976	1.146342	0	3	97	0	4	-17.20727	0.8395898	-38.49297	
12:39:12	0	0	0	0.110552	3.900325	0	3	97	0	5	-17.02645	0.8223948	-38.62422	
12:39:13	0	0	0	0.1728817	5.784156	0	3	98	0	5	-17.49641	0.6974086	-38.5807	
12:39:15	0	0	0	0.5525281	18.23652	0	3	98	0	5	-17.33929	0.6740439	-38.43785	
12:39:17	0	0	0	0.6252337	10.33868	0	3	98	0	4	-17.85893	0.7993354	-37.91763	
12:39:18	0	0	0	0.4876563	-4.465647	0	3	98	0	5	-17.02465	0.6309976	-38.19981	
12:39:20	0	0	0	0.4966386	-0.9413474	0	3	98	0	5	-17.13231	0.6094077	-38.22585	
12:39:22	0	0	0	0.5647626	0.1513417	0	3	97	0	4	-17.07207	0.5751064	-38.24409	
12:39:23	0	0	0	0.3489239	-6.143557	0	3	97	0	4	-17.07638	0.584267	-38.32856	
12:39:25	0	0	0	0.4433033	3.20642	0	3	98	0	5	-17.01891	0.5821939	-38.33474	
12:39:27	0	0	0	0.4704317	2.881057	0	3	98	0	5	-16.98037	0.6116038	-38.42175	
12:39:29	0	0	0	0.4630837	-0.956817	0	3	98	0	5	-16.9778	0.5481334	-38.84618	
12:39:30	0	0	0	0.2276038	-7.798508	0	3	98	0	4	-16.98981	0.5672982	-38.88989	
12:39:32	0	0	0	0.3391934	2.964246	0	3	98	0	4	-16.98108	0.5657273	-38.95595	
12:39:34	0	0	0	0.2297293	-1.381635	0	3	98	0	4	-17.00578	0.5801798	-38.79655	
12:39:35	0	0	0	0.1315707	-4.991117	0	3	98	0	5	-16.97229	0.6548911	-38.51824	
12:39:37	0	0	0	-0.02150197	-8.737384	0	3	98	0	5	-16.93432	0.7168443	-38.39761	
12:39:39	0	0	0	-0.2123853	-10.38134	0	3	98	0	4	-16.80125	0.7608536	-38.27798	
12:39:40	0	0	0	0.134495	6.402024	0	3	99	0	4	-15.60561	0.922372	-39.11526	
12:39:42	0	0	0	0.3000516	2.332582	0	3	99	0	4	-16.4601	0.3676589	-40.193	
12:39:44	0	0	0	0.05841283	-7.957592	0	3	99	0	4	-16.5671	0.5467119	-39.886	
12:39:45	0	0	0	0.04639058	-0.1985569	0	3	98	0	5	-16.54085	0.6200711	-39.87637	
12:39:47	0	0	0	0.1894495	0.2367574	0	3	98	0	5	-15.64774	0.5939403	-40.57318	
12:39:49	0	0	0	-0.01792787	-5.581676	0	3	98	0	5	-15.8329	0.5279971	-41.15299	
12:39:50	0	0	0	0.2317575	8.492635	0	3	97	0	4	-15.95458	0.6240608	-41.27245	
