Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
10:50:19	-6.733793	38.95367	122.57	0	0	0.29	0	100	0	0	17.60722	-2.118948	44.43656	
10:50:19	-6.733802	38.95366	122.574	0.7638645	-1.936059	0.26	3	100	0	50	17.61497	-2.100456	44.42249	
10:50:19	-6.733802	38.95366	122.526	0.7342023	-4.258947	0.29	3	100	0	50	17.91644	-2.509275	44.35737	
10:50:20	-6.733802	38.95366	122.475	0.5827459	-12.64351	0.09	3	100	0	50	17.91042	-2.537849	44.28765	
10:50:20	-6.733802	38.95366	122.403	0.3289616	-26.14245	0.26	3	100	0	50	17.80102	-2.224897	44.2232	
10:50:20	-6.733801	38.95366	122.341	0.1843719	-32.28371	0.09	3	100	0	50	17.92161	-2.544483	44.15765	
10:50:20	-6.733801	38.95366	122.383	0.1382443	-32.73171	0.09	3	100	0	50	17.88126	-2.306852	44.08984	
10:50:20	-6.733802	38.95366	122.372	0.1962636	-27.70537	0.07	3	100	0	50	17.82247	-2.133298	44.04692	
10:50:21	-6.733802	38.95366	122.309	0.3146059	-19.54638	0.09	3	100	0	50	17.85006	-2.118704	44.02246	
10:50:21	-6.733803	38.95366	122.275	0.4715427	-10.46068	0.13	3	100	0	50	18.00102	-2.154957	43.98401	
10:50:21	-6.733803	38.95366	122.216	0.6443402	-1.366097	0.21	3	100	0	50	17.84116	-2.019459	43.95087	
10:50:21	-6.733804	38.95366	122.336	0.7756926	4.518767	0.59	3	100	0	50	17.86958	-1.922982	43.94807	
10:50:21	-6.733805	38.95366	122.343	0.8678564	7.545544	0.09	3	100	0	50	17.58965	-1.618197	43.97467	
10:50:22	-6.733805	38.95366	122.204	0.9416342	9.769348	0.11	3	100	0	50	18.17082	-2.575604	43.95132	
10:50:22	-6.733805	38.95366	122.105	1.000046	11.292	0.18	3	100	0	50	18.06833	-2.375039	43.8674	
10:50:22	-6.733806	38.95366	121.996	1.050107	11.94216	0.14	3	100	0	50	18.00398	-2.282152	43.80856	
10:50:22	-6.733807	38.95366	121.908	1.096997	12.50982	0.14	3	100	0	50	18.00566	-2.319151	43.76223	
10:50:22	-6.733807	38.95366	121.904	1.135114	11.99034	0.19	3	100	0	50	18.23036	-2.451978	43.66215	
10:50:23	-6.733807	38.95366	121.885	1.136965	9.771952	0.14	3	100	0	50	17.88186	-2.457206	43.60289	
10:50:23	-6.733807	38.95366	121.886	1.134536	7.912611	0.28	3	100	0	50	18.12931	-2.477199	43.52425	
10:50:23	-6.733807	38.95366	121.757	1.187479	9.104475	0.19	3	100	0	50	17.75039	-2.468761	43.45703	
10:50:23	-6.733807	38.95366	121.691	1.24101	9.441428	0.12	3	100	0	50	17.97953	-2.063165	43.41371	
10:50:23	-6.733808	38.95366	121.653	1.234478	7.448472	0.09	3	100	0	50	17.95733	-2.144102	43.39149	
10:50:24	-6.733808	38.95366	121.626	1.22547	5.730521	0.32	3	100	0	50	18.10299	-2.387637	43.35877	
10:50:24	-6.733809	38.95366	121.566	1.197351	2.638509	0.26	3	100	0	50	18.18334	-2.465462	43.28537	
10:50:24	-6.733809	38.95365	121.591	1.169478	-0.03838677	0.19	3	100	0	50	17.91289	-1.844787	43.25648	
10:50:24	-6.733809	38.95365	121.562	1.190379	0.06962807	0.19	3	100	0	50	17.88759	-1.945824	43.25533	
10:50:24	-6.73381	38.95365	121.518	1.208259	0.4954749	0.28	3	100	0	50	17.89678	-1.937875	43.25318	
10:50:25	-6.73381	38.95365	121.534	1.230303	0.4420305	0.16	3	100	0	50	18.16582	-2.367613	43.20848	
10:50:25	-6.73381	38.95365	121.416	1.24871	0.48006	0.11	3	100	0	50	18.06217	-2.256834	43.15889	
10:50:25	-6.733811	38.95365	121.277	1.28436	1.825195	0.09	3	100	0	50	18.05512	-2.175709	43.12939	
10:50:25	-6.733811	38.95365	121.217	1.319245	2.947172	0.16	3	100	0	50	18.03779	-2.15093	43.08842	
10:50:25	-6.733811	38.95365	121.122	1.251652	-1.416943	0.04	3	100	0	50	17.99134	-2.178344	43.08299	
10:50:26	-6.733811	38.95365	121.101	1.188855	-5.460624	0.06	3	100	0	50	18.02616	-1.959156	43.07706	
10:50:26	-6.733811	38.95365	121.022	1.169622	-6.711254	0.09	3	100	0	50	17.96682	-1.970906	43.07698	
10:50:26	-6.733811	38.95365	120.922	1.153621	-7.694998	0.19	3	100	0	50	17.94495	-2.09021	43.07951	
10:50:26	-6.733811	38.95365	120.852	1.115355	-9.916937	0.26	3	100	0	50	17.93923	-2.200794	43.06913	
10:50:26	-6.733811	38.95365	120.723	1.07967	-11.83901	0.04	3	100	0	50	17.94617	-2.226391	43.05034	
10:50:27	-6.733811	38.95365	120.567	1.065142	-11.96939	0.04	3	100	0	50	17.98728	-1.829609	43.0409	
10:50:27	-6.733811	38.95365	120.561	1.054163	-12.28808	0.12	3	100	0	50	18.04755	-1.812618	43.04913	
10:50:27	-6.733812	38.95365	120.462	1.037019	-12.77134	0.14	3	100	0	50	17.9309	-1.709578	43.0696	
10:50:27	-6.733812	38.95365	120.349	1.01241	-13.75315	0.39	3	100	0	50	17.99904	-1.632753	43.07471	
10:50:27	-6.733813	38.95365	120.273	0.9827064	-14.77403	0.17	3	100	0	50	17.87071	-1.406566	43.11419	
10:50:28	-6.733813	38.95365	120.287	0.9452497	-15.92504	0.07	3	100	0	50	17.98448	-1.606291	43.15959	
10:50:28	-6.733813	38.95365	120.249	0.91692	-16.27645	0.18	3	100	0	50	17.98126	-1.800615	43.18446	
10:50:28	-6.733813	38.95365	120.16	0.9031056	-16.31747	0.13	3	100	0	50	17.85328	-2.032859	43.20432	
10:50:28	-6.733813	38.95365	120.178	0.8965003	-15.51604	0.17	3	100	0	50	18.02528	-2.042201	43.16425	
10:50:28	-6.733813	38.95365	120.189	0.8946037	-15.19566	0.14	3	100	0	50	17.9405	-2.076035	43.1509	
10:50:29	-6.733814	38.95365	120.219	0.9043614	-14.08443	0.38	3	100	0	50	17.91545	-1.778115	43.13571	
10:50:29	-6.733814	38.95365	120.279	0.9194714	-13.01903	0.18	3	100	0	50	17.98465	-1.565612	43.1643	
10:50:29	-6.733814	38.95365	120.35	0.92286	-12.35494	0.09	3	100	0	50	18.05409	-1.815279	43.17638	
10:50:29	-6.733814	38.95365	120.399	0.9092649	-12.35795	0.11	3	100	0	50	18.10933	-2.078577	43.16224	
10:50:29	-6.733815	38.95365	120.584	0.8952884	-12.1798	0.45	3	100	0	50	18.10196	-1.982373	43.12276	
10:50:30	-6.733816	38.95365	120.694	0.8775017	-13.10837	0.17	3	100	0	50	18.04549	-1.630292	43.10411	
10:50:30	-6.733816	38.95365	120.65	0.8646793	-13.05626	0.26	3	100	0	50	18.10699	-2.360193	43.08552	
