Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
22:36:30	-6.795908	38.98533	119.09	0	0	0.69	0	100	0	0	0.9498588	-2.594811	15.12672	
22:36:30	-6.795907	38.98534	119.908	2.241683	-1.31833	1.45	2.00964E-31	100	0	12	1.151104	-2.722297	15.10033	
22:36:30	-6.795907	38.98534	119.727	2.241683	-1.31833	0.17	2.00964E-31	100	0	12	1.876767	-3.479746	15.04864	
22:36:31	-6.795907	38.98534	119.727	2.241683	-1.31833	0.17	2.00964E-31	100	0	12	0.7657648	-2.500602	15.07378	
22:36:31	-6.795907	38.98534	120.38	2.241683	-1.31833	0.28	2.00964E-31	100	0	12	-0.08545087	-1.717127	15.10586	
22:36:31	-6.795907	38.98534	120.38	2.241683	-1.31833	0.28	2.00964E-31	100	0	12	-0.3156829	-1.449162	15.1258	
22:36:31	-6.795906	38.98534	120.492	3.26469	42.02966	0.48	1.920929	100	0	12	-0.3943839	-1.348552	15.17946	
22:36:31	-6.795906	38.98534	120.492	3.26469	42.02966	0.25	1.920929	100	0	12	-0.2359449	-1.456034	15.19036	
22:36:32	-6.795906	38.98535	119.939	3.26469	42.02966	0.25	1.920929	100	0	12	-0.311697	-1.281936	15.2274	
22:36:32	-6.795906	38.98535	120.164	3.26469	42.02966	0.08	1.920929	100	0	12	-0.4332655	-1.161656	15.25846	
22:36:32	-6.795906	38.98535	120.666	3.26469	42.02966	0.42	1.920929	100	0	12	-0.7167708	-0.939688	15.29292	
22:36:32	-6.795906	38.98534	121.1	3.571432	32.24009	0.52	1.920929	100	0	12	-1.04708	-0.6772764	15.30211	
22:36:32	-6.795906	38.98534	121.163	3.571432	32.24009	0.25	1.920929	100	0	12	-0.9991164	-0.7161997	15.34932	
22:36:33	-6.795906	38.98534	121.193	3.571432	32.24009	0.09	1.920929	100	0	12	-0.7615015	-0.8983585	15.38955	
22:36:33	-6.795906	38.98535	120.881	3.571432	32.24009	0.59	1.920929	100	0	12	-0.2601142	-1.013919	15.3942	
22:36:33	-6.795906	38.98535	120.98	3.571432	32.24009	0.31	1.920929	100	0	12	0.08346727	-1.026341	15.4005	
22:36:33	-6.795906	38.98535	120.987	3.204211	-0.5900543	0.28	1.112387E-12	100	0	12	-0.1647703	-1.246786	15.39635	
22:36:33	-6.795906	38.98534	121.164	3.204211	-0.5900543	0.38	1.112387E-12	100	0	12	-0.2140194	-1.371578	15.40954	
22:36:34	-6.795905	38.98534	120.953	3.204211	-0.5900543	0.72	1.112387E-12	100	0	12	-0.5835541	-1.369483	15.44049	
22:36:34	-6.795905	38.98534	121.414	3.204211	-0.5900543	0.47	1.112387E-12	100	0	12	-0.7545706	-1.453034	15.45185	
22:36:34	-6.795905	38.98534	121.711	3.204211	-0.5900543	0.77	1.112387E-12	100	0	12	0.07421109	-1.692214	15.42846	
22:36:34	-6.795904	38.98534	121.538	2.808747	-21.1745	0.77	1.401298E-45	100	0	12	0.8131371	-2.034155	15.3978	
22:36:34	-6.795904	38.98535	121.601	2.808747	-21.1745	0.71	1.401298E-45	100	0	12	0.7717388	-1.964062	15.38997	
22:36:35	-6.795904	38.98535	121.484	2.808747	-21.1745	0.44	1.401298E-45	100	0	12	0.581456	-1.767917	15.37087	
22:36:35	-6.795903	38.98535	121.457	2.808747	-21.1745	0.48	1.401298E-45	100	0	12	-0.09003078	-1.876519	15.39596	
22:36:35	-6.795903	38.98535	121.141	2.808747	-21.1745	1.81	1.401298E-45	100	0	12	0.3784903	-1.864482	15.37018	
22:36:35	-6.795905	38.98536	120.935	2.707505	-20.2913	1.67	3.243112E-12	100	0	11	0.8559259	-1.481733	15.31958	
