Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
20:01:00	0	0	0	-0.1178916	4.838755	0	3	26	0	49	-0.2427968	-0.736251	140.8719	
20:01:02	0	0	0	-0.2947535	82.85987	0	3	33	0	48	-0.2490574	-0.7396129	141.4567	
20:01:04	0	0	0	-0.4369382	2.782107	0	3	40	0	48	-0.2124149	-0.8382755	141.8099	
20:01:06	0	0	0	-0.3718804	53.83694	0	3	45	0	47	-0.3081959	-0.7529241	141.9611	
20:01:07	0	0	0	-0.1809174	26.31855	0	3	50	0	47	-0.3562419	-0.7790549	142.0826	
20:01:09	0	0	0	-0.5154315	-6.777047	0	3	55	0	46	-0.315568	-0.8704018	141.9796	
20:01:11	0	0	0	-0.4224694	16.72106	0	3	59	0	46	-0.3023785	-0.9544033	141.7904	
20:01:12	0	0	0	-0.4614453	-15.91233	0	3	62	0	45	-0.3394691	-1.078151	141.6154	
20:01:14	0	0	0	-0.5206388	-2.879736	0	3	66	0	44	-0.3757207	-1.054072	141.31	
20:01:16	0	0	0	-0.3005228	-8.868504	0	3	68	0	44	-0.299181	-0.9458742	141.0022	
20:01:17	0	0	0	-0.2569457	2.42104	0	3	71	0	43	-0.3102572	-1.110928	140.787	
20:01:19	0	0	0	-0.5481082	-7.674332	0	3	73	0	43	-0.3086793	-1.043242	140.4799	
20:01:21	0	0	0	-0.5400593	-9.562392	0	3	75	0	42	-0.3054854	-1.009958	140.21	
20:01:23	0	0	0	-0.6271906	31.70063	0	3	77	0	41	-0.2744805	-1.035859	140.0846	
20:01:24	0	0	0	-0.666409	3.898117	0	3	79	0	41	-0.2681087	-1.078527	139.8705	
20:01:26	0	0	0	-0.1139174	101.1246	0	3	81	0	40	-0.2645157	-1.050693	139.6716	
20:01:28	0	0	0	-0.1886615	5.692522	0	3	82	0	39	-0.2811052	-1.0863	139.497	
20:01:29	0	0	0	0.2191826	45.26925	0	3	84	0	39	-0.294825	-1.089597	139.3066	
20:01:31	0	0	0	-0.3814785	-33.19631	0	3	85	0	38	-0.2861172	-1.16698	139.1685	
20:01:33	0	0	0	-0.2279699	-40.1539	0	3	86	0	37	-0.3180371	-1.124356	139.0316	
20:01:35	0	0	0	-0.1129541	16.92481	0	3	87	0	37	-0.3175018	-1.065773	138.9439	
20:01:36	0	0	0	-0.07365316	15.49456	0	3	88	0	36	-0.32753	-1.046563	138.8201	
20:01:38	0	0	0	-0.4174417	-36.83688	0	3	89	0	35	-0.2769271	-0.9625631	138.7746	
20:01:40	0	0	0	-0.3437018	-28.64176	0	3	90	0	35	-0.2438588	-1.016682	138.7235	
20:01:41	0	0	0	0.1182373	56.36155	0	3	90	0	33	0.3180631	-1.116619	138.8359	
20:01:43	0	0	0	-0.09532569	12.4375	0	3	91	0	43	0.2030458	6.305594	49.91591	
20:01:45	0	0	0	-0.1267773	1.433668	0	3	92	0	37	0.4273443	-1.514976	46.47596	
20:01:47	0	0	0	-0.345066	-42.68928	0	3	92	0	36	0.5369532	-1.339591	43.53899	
20:01:48	0	0	0	-0.2146742	65.1541	0	3	93	0	33	1.571959	-1.529178	14.26591	
20:01:50	0	0	0	-0.2633161	21.7164	0	3	93	0	30	5.139421	-7.787587	12.71472	
20:01:52	0	0	0	-0.2442725	24.84427	0	3	94	0	37	13.5351	2.371744	26.64608	
20:01:53	0	0	0	-0.3357359	14.03366	0	3	94	0	31	10.89453	-1.490864	-8.910055	
20:01:55	0	0	0	-0.4723305	-5.249631	0	3	95	0	34	11.84703	3.451947	5.581669	
20:01:57	0	0	0	-0.7619892	-5.024172	0	3	95	0	31	1.283951	-1.285496	14.28113	
20:01:59	0	0	0	-0.7264872	31.58435	0	3	95	0	30	1.188031	-1.288767	13.89558	
20:02:00	0	0	0	-0.7195688	18.12884	0	3	96	0	29	1.157237	-1.22561	13.6242	
20:02:02	0	0	0	-1.152519	-89.60313	0	3	96	0	22	-1.379923	-9.817048	15.00116	
20:02:04	0	0	0	-0.4071703	58.80926	0	3	96	0	21	0.24509	-3.655329	12.12882	
20:02:05	0	0	0	-0.5438515	-14.04043	0	3	96	0	21	0.4521032	-3.960419	13.9082	
20:02:07	0	0	0	-0.9832123	-77.81254	0	3	97	0	16	0.7384411	-3.963405	13.35963	
20:02:09	0	0	0	-1.158655	-71.35596	0	3	97	0	14	0.7372723	-4.049554	13.34463	
20:02:11	0	0	0	-1.052498	-45.36185	0	3	97	0	14	0.7314823	-4.083935	13.32157	
