Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
13:20:13	-6.728682	38.94607	131.406	0	0	0.04	0	100	0	0	-4.609047	-7.274384	66.95518	
13:20:13	-6.728682	38.94607	131.467	-0.266987	-1.392213	0.08	3	100	0	6546	-5.836682	-6.171772	67.04822	
13:20:13	-6.728682	38.94607	131.434	-0.2533122	-3.546653	0.04	3	100	0	6546	-5.783565	-6.163195	67.0649	
13:20:13	-6.728682	38.94607	131.381	-0.4114676	-14.75841	0.12	3	100	0	6546	-5.819439	-6.135087	67.08974	
13:20:14	-6.728682	38.94607	131.428	-0.7967669	-36.13433	0.18	3	100	0	6546	-5.872157	-6.214459	67.17913	
13:20:14	-6.728681	38.94607	131.394	-1.109923	-52.27285	0.09	3	100	0	6546	-5.60192	-6.344113	67.15735	
13:20:14	-6.728681	38.94607	131.359	-1.28592	-59.35381	0.16	3	100	0	6546	-5.75569	-6.155589	67.1916	
13:20:14	-6.728681	38.94607	131.331	-1.317766	-58.44412	0.09	3	100	0	6546	-5.506007	-6.189238	67.21408	
13:20:14	-6.728681	38.94607	131.291	-1.262988	-52.94097	0.19	3	100	0	6546	-5.639994	-6.356813	67.21722	
13:20:15	-6.728681	38.94607	131.313	-1.150703	-44.75277	0.07	3	100	0	6546	-5.373038	-6.516003	67.12991	
13:20:15	-6.728681	38.94607	131.281	-1.007288	-36.10743	0.09	3	100	0	6546	-5.454911	-6.452718	67.16386	
13:20:15	-6.728681	38.94608	131.334	-0.8668204	-28.37864	0.16	3	100	0	6546	-5.310999	-6.483296	67.14725	
13:20:15	-6.728681	38.94608	131.268	-0.7479024	-22.37041	0.09	3	100	0	6546	-5.203191	-6.508163	67.13477	
13:20:15	-6.728681	38.94607	131.284	-0.6602671	-17.91699	0.04	3	100	0	6546	-5.221171	-6.380122	67.15812	
