Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
15:05:53	-6.795903	38.98538	121.388	0	0	0.19	0	100	0	0	0.546453	0.9753458	-120.161	
15:05:54	-6.795905	38.98537	120.882	-0.07416435	-0.5447237	0.18	3	100	0	50	1.759225	1.077557	-120.2651	
15:05:54	-6.795906	38.98537	120.78	-0.1239321	-4.879813	0.14	3	100	0	50	1.783052	0.9372758	-120.3304	
15:05:54	-6.795906	38.98537	120.713	-0.188716	-10.35782	0.14	3	100	0	50	1.794396	1.00282	-120.3857	
15:05:54	-6.795906	38.98537	120.624	-0.3557438	-20.3105	0.14	3	100	0	50	1.502806	1.227999	-120.4654	
15:05:54	-6.795906	38.98537	120.389	-0.5354735	-29.74592	0.28	3	100	0	50	1.656246	1.079418	-120.5575	
15:05:55	-6.795906	38.98537	120.389	-0.4382695	-23.83587	0.22	3	100	0	50	1.755614	0.9480059	-120.6138	
15:05:55	-6.795906	38.98537	120.244	-0.2543851	-13.69701	0.12	3	100	0	50	1.840079	1.138404	-120.6638	
15:05:55	-6.795906	38.98537	120.254	-0.03449107	-2.835637	0.19	3	100	0	50	1.535522	1.393706	-120.742	
15:05:55	-6.795906	38.98537	120.349	0.2243794	8.860559	0.01	3	100	0	50	1.403079	1.294822	-120.8382	
15:05:55	-6.795907	38.98537	120.299	0.376007	14.01238	0.14	3	100	0	50	1.585876	1.315774	-120.9252	
15:05:56	-6.795907	38.98537	120.24	0.3724613	10.446	0.04	3	100	0	50	1.394869	1.276788	-121.001	
15:05:56	-6.795907	38.98538	120.296	0.3766238	8.48912	0.11	3	100	0	50	1.490074	1.264735	-121.0719	
15:05:56	-6.795907	38.98538	120.255	0.4063467	7.449986	0.12	3	100	0	50	1.418856	1.230582	-121.1372	
15:05:56	-6.795907	38.98538	120.267	0.4155837	5.830654	0.03	3	100	0	50	1.648693	1.249643	-121.1948	
15:05:56	-6.795907	38.98538	120.252	0.4010949	2.50055	0.09	3	100	0	50	1.493822	1.296312	-121.2532	
15:05:57	-6.795907	38.98538	120.271	0.3745795	-0.2341879	0.09	3	100	0	50	1.559695	1.40709	-121.304	
15:05:57	-6.795907	38.98538	120.281	0.333919	-3.591239	0.14	3	100	0	50	1.417044	1.366383	-121.3663	
15:05:57	-6.795907	38.98538	120.248	0.3086082	-5.974113	0.16	3	100	0	50	1.45537	1.515773	-121.4412	
15:05:57	-6.795907	38.98538	120.161	0.3132607	-6.871881	0.35	3	100	0	50	1.394848	1.51327	-121.5282	
15:05:57	-6.795907	38.98538	120.095	0.279209	-10.04286	0.33	3	100	0	50	1.712383	1.072798	-121.5777	
15:05:58	-6.795906	38.98538	120.016	0.172216	-16.0802	0.09	3	100	0	50	1.810601	1.274179	-121.5991	
15:05:58	-6.795906	38.98538	119.98	0.05793823	-21.81289	0.19	3	100	0	50	1.499073	1.332453	-121.6503	
15:05:58	-6.795906	38.98538	119.948	-0.0309876	-25.53968	0.12	3	100	0	50	1.259632	1.616882	-121.7096	
15:05:58	-6.795906	38.98538	119.944	-0.109432	-28.48386	0.21	3	100	0	50	1.28032	1.352773	-121.793	
15:05:58	-6.795906	38.98538	119.949	-0.1762133	-29.79201	0.11	3	100	0	50	1.346147	1.704885	-121.8615	
15:05:59	-6.795906	38.98538	119.976	-0.2123212	-29.99979	0.11	3	100	0	50	1.244069	1.337126	-121.944	
15:05:59	-6.795906	38.98538	120.026	-0.211271	-28.38953	0.14	3	100	0	50	1.391148	1.295754	-122.001	
15:05:59	-6.795906	38.98538	120.015	-0.2104787	-26.77464	0.07	3	100	0	50	1.15016	1.536311	-122.0652	
15:05:59	-6.795906	38.98538	119.995	-0.2173072	-25.93008	0.03	3	100	0	50	1.360185	1.398721	-122.1332	
15:05:59	-6.795906	38.98538	119.984	-0.231751	-25.33067	0.04	3	100	0	50	1.263061	1.444348	-122.1891	
15:06:00	-6.795906	38.98538	119.894	-0.2645023	-25.79285	0.25	3	100	0	50	1.335449	1.419439	-122.2355	
15:06:00	-6.795906	38.98538	119.785	-0.2860005	-25.83548	0.08	3	100	0	50	1.159697	1.631434	-122.2978	
15:06:00	-6.795906	38.98538	119.786	-0.2736789	-23.96634	0.08	3	100	0	50	1.445301	1.391136	-122.3475	
15:06:00	-6.795906	38.98538	119.692	-0.261259	-21.76205	0.17	3	100	0	50	1.410509	1.310836	-122.3828	
15:06:00	-6.795906	38.98538	119.683	-0.2612326	-20.73149	0.06	3	100	0	50	1.657076	1.288185	-122.4004	
15:06:01	-6.795906	38.98538	119.555	-0.2653255	-20.0984	0.34	3	100	0	50	1.470146	1.336833	-122.4182	
15:06:01	-6.795906	38.98538	119.516	-0.2494587	-18.62779	0.12	3	100	0	50	1.849129	1.112525	-122.3919	
15:06:01	-6.795906	38.98538	119.516	-0.2249455	-16.53816	0.04	3	100	0	50	1.613033	1.212673	-122.3623	
15:06:01	-6.795906	38.98538	119.456	-0.2172202	-15.99816	0.11	3	100	0	50	1.565542	1.417754	-122.3539	
15:06:01	-6.795906	38.98538	119.43	-0.2108074	-15.00633	0.22	3	100	0	50	1.462583	1.430424	-122.3665	
15:06:02	-6.795906	38.98538	119.492	-0.2174012	-14.31438	0.08	3	100	0	50	1.509683	1.188148	-122.3764	
15:06:02	-6.795905	38.98538	119.468	-0.2259094	-14.42215	0.13	3	100	0	50	1.395179	1.422121	-122.3751	
15:06:02	-6.795905	38.98538	119.492	-0.2728552	-16.40615	0.28	3	100	0	50	1.554431	1.389395	-122.3809	
15:06:02	-6.795906	38.98538	119.472	-0.3243576	-18.75955	0.07	3	100	0	50	1.172475	1.477113	-122.4098	
15:06:02	-6.795906	38.98538	119.437	-0.390427	-21.57172	0.19	3	100	0	50	1.383757	1.400429	-122.4365	
15:06:03	-6.795906	38.98538	119.463	-0.4525496	-23.82581	0.13	3	100	0	50	1.505375	1.224173	-122.4508	
15:06:03	-6.795906	38.98538	119.506	-0.4707264	-23.84478	0.09	3	100	0	50	1.501103	1.307737	-122.4431	
15:06:03	-6.795906	38.98538	119.629	-0.4762008	-22.44191	0.33	3	100	0	50	1.435632	1.373586	-122.4463	
15:06:03	-6.795906	38.98538	119.534	-0.4836682	-21.86149	0.11	3	100	0	50	1.13473	1.47148	-122.474	
15:06:03	-6.795906	38.98538	119.519	-0.4898813	-21.25179	0.14	3	100	0	50	1.471963	1.54177	-122.5069	
15:06:04	-6.795906	38.98538	119.399	-0.5014021	-21.0207	0.19	3	100	0	50	1.617513	1.481289	-122.5095	
15:06:04	-6.795906	38.98538	119.311	-0.5114117	-20.50711	0.09	3	100	0	50	1.567391	1.605124	-122.5156	
