Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
12:31:15	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:15	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:15	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:15	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:16	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:16	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:16	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:16	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:17	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:17	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:17	0	0	0	0.02	0	0	3	100	0	6546	-6.982352E-05	9.129025E-05	-5.562544E-11	
12:31:17	0	0	0	0.02	0	0	3	100	0	6546	0.001497706	0.002121818	8.891129	
12:31:17	0	0	0	0.02	0	0	3	100	0	6546	0.003048623	0.002408813	24.68568	
12:31:17	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	0.003798741	0.001616395	42.01821	
12:31:18	47.46343	-122.3077	0.02	0.02	0	0	3	100	0	6546	0.003584513	0.0009329035	59.42823	
12:31:18	47.46343	-122.3077	0.02	-0.106817	-18.6234	0	3	100	0	6546	0.002983772	0.002388908	75.28127	
12:31:18	47.46343	-122.3077	0.02	-0.106817	-18.6234	0	3	100	0	6546	0.002909997	0.002436256	88.73977	
12:31:18	47.46343	-122.3077	0.02	-0.106817	-18.6234	0	3	100	0	6546	0.002437225	0.0004711199	99.34305	
12:31:18	47.46343	-122.3077	0.02	-0.106817	-18.6234	0	3	100	0	6546	0.002041408	0.001901472	107.5035	
12:31:19	47.46343	-122.3077	0.02	-0.106817	-18.6234	0	3	100	0	6546	0.0009932176	0.0008042549	113.4501	
12:31:19	47.46343	-122.3077	0.02	-0.1183276	-11.41746	0	3	100	0	6546	0.0008307033	-0.002761409	117.8296	
12:31:19	47.46343	-122.3077	0.02	-0.1183276	-11.41746	0	3	100	0	6546	0.0004238008	-0.002403168	121.1331	
12:31:19	47.46343	-122.3077	0.02	-0.1183276	-11.41746	0	3	100	0	6546	-7.878209E-05	-0.006274693	123.5648	
12:31:19	47.46343	-122.3077	0.02	-0.1183276	-11.41746	0	3	100	0	6546	-0.0008018018	-0.007774071	125.2984	
12:31:20	47.46343	-122.3077	0.02	-0.1183276	-11.41746	0	3	100	0	6546	-0.0007856674	-0.003438279	126.5471	
12:31:20	47.46343	-122.3077	0.02	-0.07584903	-4.634289	0	3	100	0	6546	-0.0004162931	-0.00580117	127.4457	
12:31:20	47.46343	-122.3077	0.02	-0.07584903	-4.634289	0	3	100	0	6546	-0.0008443908	-0.0047718	128.0904	
12:31:20	47.46343	-122.3077	0.02	-0.07584903	-4.634289	0	3	100	0	6546	-0.0009876461	-0.002193334	128.5593	
12:31:20	47.46343	-122.3077	0.02	-0.07584903	-4.634289	0	3	100	0	6546	-0.0007498066	-0.001829581	128.8939	
12:31:21	47.46343	-122.3077	0.02	-0.07584903	-4.634289	0	3	100	0	6546	-0.001042796	-0.00261543	129.1372	
12:31:21	47.46343	-122.3077	0.02	-0.02725941	-0.3847428	0	3	100	0	6546	-0.0005323897	-0.002291949	129.31	
12:31:21	47.46343	-122.3077	0.02	-0.02725941	-0.3847428	0	3	100	0	6546	-0.0003815487	-0.0001494919	129.4505	
12:31:21	47.46343	-122.3077	0.02	-0.02725941	-0.3847428	0	3	100	0	6546	-0.0002254007	0.001992604	129.5941	
12:31:21	47.46343	-122.3077	0.02	-0.02725941	-0.3847428	0	3	100	0	6546	-6.375372E-05	0.004134308	129.7402	
12:31:22	47.46343	-122.3077	0.02	-0.02725941	-0.3847428	0	3	100	0	6546	-0.0002021011	0.007094325	129.8184	
12:31:22	47.46343	-122.3077	0.02	0.00787771	1.563515	0	3	100	0	6546	0.0005148201	0.005546078	129.8056	
12:31:22	47.46343	-122.3077	0.02	0.00787771	1.563515	0	3	100	0	6546	0.0007457978	0.004336065	129.7883	
12:31:22	47.46343	-122.3077	0.02	0.00787771	1.563515	0	3	100	0	6546	0.0003145717	0.001772204	129.7815	
12:31:23	47.46343	-122.3077	0.02	0.00787771	1.563515	0	3	100	0	6546	0.0004461009	-0.002349999	129.7754	
12:31:23	47.46343	-122.3077	0.02	0.00787771	1.563515	0	3	100	0	6546	-0.0004272511	-0.003763404	129.7703	
12:31:23	47.46343	-122.3077	0.02	0.02918309	2.279384	0	3	100	0	6546	-0.0002378816	-0.003989473	129.7679	
12:31:23	47.46343	-122.3077	0.02	0.02918309	2.279384	0	3	100	0	6546	-0.0004062545	-0.004943418	129.7667	
12:31:23	47.46343	-122.3077	0.02	0.02918309	2.279384	0	3	100	0	6546	9.412374E-05	-0.006049433	129.7658	
12:31:23	47.46343	-122.3077	0.02	0.02918309	2.279384	0	3	100	0	6546	0.0003924488	-0.006247306	129.7664	
12:31:24	47.46343	-122.3077	0.02	0.02918309	2.279384	0	3	100	0	6546	0.0006479844	-0.00611147	129.7669	
12:31:24	47.46343	-122.3077	0.02	0.03644025	1.847955	0	3	100	0	6546	0.0006078086	-0.006879746	129.7829	
12:31:24	47.46343	-122.3077	0.02	0.03644025	1.847955	0	3	100	0	6546	0.0009011609	-0.007323921	129.7817	
12:31:24	47.46343	-122.3077	0.02	0.03644025	1.847955	0	3	100	0	6546	0.0005804063	-0.007235176	129.7842	
12:31:24	47.46343	-122.3077	0.02	0.03644025	1.847955	0	3	100	0	6546	0.0003261054	-0.005558215	129.7921	
12:31:25	47.46343	-122.3077	0.02	0.03644025	1.847955	0	3	100	0	6546	-0.000370041	-0.0004824029	129.7945	
12:31:25	47.46343	-122.3077	0.02	0.03559371	1.292577	0	3	100	0	6546	-0.0008431778	0.0007329762	129.7904	
12:31:25	47.46343	-122.3077	0.02	0.03559371	1.292577	0	3	100	0	6546	-0.0008981961	0.0009193446	129.7954	
12:31:25	47.46343	-122.3077	0.02	0.03559371	1.292577	0	3	100	0	6546	-0.0007236693	-0.003057104	129.8245	
12:31:25	47.46343	-122.3077	0.02	0.03559371	1.292577	0	3	100	0	6546	-0.0005542425	-0.007033261	129.8879	
12:31:26	47.46343	-122.3077	0.02	0.03559371	1.292577	0	3	100	0	6546	-0.0003932424	-0.01100939	129.9766	
12:31:26	47.46343	-122.3077	0.02	0.03185694	0.7571622	0	3	100	0	6546	-0.0002426643	-0.01498566	130.084	
12:31:26	47.46343	-122.3077	0.02	0.03185694	0.7571622	0	3	100	0	6546	7.165861E-05	-0.01705166	130.1139	
