Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
14:00:11	0	0	0	0.0942287	-1.15711	0	3	34	0	17	0.623216	-0.5089406	70.21145	
14:00:13	0	0	0	-0.09469046	0.9666102	0	3.002222	44	0	98	0.6250543	-0.5445545	70.75841	
14:00:15	0	0	0	0.5452157	15.77508	0	3.000245	53	0	98	0.6460102	-0.50023	71.16043	
14:00:16	0	0	0	0.3214113	-7.669985	0	3.000275	60	0	98	0.6681024	-0.5270998	71.42429	
14:00:18	0	0	0	0.2543646	-8.595919	0	3.003018	65	0	98	0.677926	-0.5006741	71.56004	
14:00:20	0	0	0	0.1953774	-10.49374	0	3.00011	69	0	98	0.6680268	-0.513514	71.61475	
14:00:22	0	0	0	0.3050233	-6.368522	0	3	73	0	98	0.6910629	-0.5005748	71.68303	
14:00:23	0	0	0	0.09211071	-16.71779	0	3	76	0	98	0.67616	-0.4745814	71.68569	
14:00:25	0	0	0	0.3400246	-0.6237366	0	3	78	0	98	0.6590264	-0.4343519	71.59817	
14:00:27	0	0	0	0.4644229	0.561095	0	3	81	0	98	0.6455997	-0.474027	71.56918	
14:00:28	0	0	0	0.4358105	-4.423812	0	3	82	0	98	0.6365908	-0.5359479	71.50054	
14:00:30	0	0	0	0.6422194	3.933721	0	3.006612	84	0	98	0.6381231	-0.5698503	71.35563	
14:00:32	0	0	0	0.6750208	0.4198516	0	3.000015	86	0	98	0.6212006	-0.5492259	71.23848	
14:00:33	0	0	0	0.156872	-19.57322	0	3.00843	87	0	98	0.5918044	-0.5232815	71.15392	
14:00:35	0	0	0	0.05191194	-15.49855	0	3	88	0	98	0.590409	-0.5326078	71.04259	
14:00:37	0	0	0	0.04785398	-9.086979	0	3	89	0	98	0.6149096	-0.5844921	70.86295	
14:00:38	0	0	0	-0.1774969	-15.50242	0	3	90	0	98	0.6127187	-0.648673	70.71863	
14:00:40	0	0	0	-0.1685395	-5.100277	0	3.008015	91	0	98	0.6357589	-0.6931403	70.5406	
14:00:42	0	0	0	0.09964108	5.076776	0	3.004363	92	0	98	0.6366751	-0.6726871	70.40831	
14:00:43	47.45889	-122.3124	66.842	39.21792	1804.778	17.7	20.43238	92	0	98	-0.5234698	-0.357973	57.66294	
14:00:45	47.45889	-122.3124	66.842	80.92604	2147.721	17.7	17.17027	93	0	98	2.668457	-0.4435268	41.04974	
14:00:47	47.45889	-122.3124	66.842	79.90492	803.8008	17.7	16.22469	93	0	98	4.873326	0.06411812	26.10143	
14:00:48	47.45889	-122.3124	66.842	71.06548	-3.140205	17.7	15.79542	94	0	98	6.444211	0.4527652	15.91927	
14:00:50	47.45889	-122.3124	66.842	66.35627	-189.5508	17.7	15.12151	94	0	98	6.997879	1.10066	2.480613	
14:00:52	47.45889	-122.3124	66.842	65.45155	-130.6624	17.7	14.68721	95	0	98	7.387922	1.186597	-6.671926	
