Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
14:03:28	0	0	0	0.04237781	-24.51712	0	3.00866	63	0	59	0.8450208	-0.6285577	70.39858	
14:03:30	0	0	0	0.6633791	4.395192	0	3.013661	72	0	98	0.9016811	-0.67801	70.76614	
14:03:31	0	0	0	0.395601	-13.05632	0	3.013691	78	0	98	0.8855983	-0.7145324	70.96946	
14:03:33	0	0	0	0.2509493	-15.01715	0	3.019182	82	0	98	0.9263436	-0.7576953	71.09554	
14:03:35	0	0	0	0.1602193	-14.01989	0	3.013025	85	0	98	0.9624265	-0.6838325	71.18719	
14:03:36	0	0	0	0.05449497	-15.19088	0	3.012478	87	0	98	1.017334	-0.7064067	71.21178	
14:03:38	0	0	0	0.1538488	-7.626935	0	3.009249	89	0	98	1.019173	-0.6745756	71.20016	
14:03:40	0	0	0	0.1612735	-4.620913	0	3.004163	90	0	98	0.9823219	-0.6099468	71.11114	
14:03:41	0	0	0	0.4077228	6.303967	0	3.006126	91	0	98	0.9904079	-0.646	71.10257	
14:03:43	0	0	0	0.4194965	-0.2515676	0	3.00505	92	0	98	0.9860542	-0.5492617	71.05651	
14:03:45	0	0	0	0.3805957	-4.487048	0	3.008663	93	0	98	0.9484067	-0.5283842	70.98133	
14:03:46	0	0	0	0.2837296	-5.552242	0	3	94	0	98	0.9207817	-0.524705	70.91256	
14:03:48	0	0	0	0.3849455	-3.658494	0	3.002913	94	0	98	0.9101263	-0.5274521	70.84484	
14:03:50	0	0	0	-0.0753402	-20.37014	0	3.000881	95	0	98	0.9017389	-0.4822178	70.73525	
14:03:51	0	0	0	-0.1250204	-10.72099	0	3.004416	95	0	98	0.8721716	-0.5036755	70.66338	
14:03:53	0	0	0	0.2274229	8.051001	0	3	96	0	98	0.8375945	-0.4500108	70.63094	
14:03:55	0	0	0	0.1664386	0.2145158	0	3	96	0	98	0.8087009	-0.4556061	70.57027	
14:03:57	0	0	0	0.2359262	2.586331	0	3	96	0	98	0.8004438	-0.4609135	70.48505	
14:03:58	0	0	0	0.3726458	7.145067	0	3.001294	97	0	98	0.8046846	-0.5009727	70.44215	
14:04:00	0	0	0	0.3801991	0.3003865	0	3.000554	97	0	98	0.8667825	-0.5154555	70.33231	
14:04:02	47.45889	-122.3124	66.842	56.54234	2304.677	17.7	20.95325	97	0	98	1.16854	-0.2807918	57.36032	
14:04:03	47.45889	-122.3124	66.842	82.8938	1842.543	17.7	17.52053	97	0	98	4.059654	-0.05766796	42.1954	
14:04:05	47.45889	-122.3124	66.842	77.68034	536.3331	17.7	16.31128	97	0	98	5.662152	0.7219543	25.44086	
14:04:07	47.45889	-122.3124	66.842	69.47758	-87.77101	17.7	15.64998	98	0	98	6.57951	1.355558	10.75725	
14:04:08	47.45889	-122.3124	66.842	65.90557	-182.2524	17.7	15.12391	98	0	98	7.248609	1.409416	1.461041	
14:04:10	47.45889	-122.3124	66.842	65.54446	-108.7966	17.7	15.07098	98	0	98	7.332099	1.301307	-7.309435	
14:04:12	47.45889	-122.3124	66.842	66.08358	-44.65105	17.7	14.66607	98	0	98	7.403866	1.053162	-14.38239	
14:04:13	47.45889	-122.3124	66.842	66.48881	-21.11823	17.7	14.91367	98	0	98	7.507812	0.6897352	-19.62155	
14:04:15	47.45889	-122.3124	66.842	66.62756	-18.45622	17.7	14.96383	98	0	98	7.130463	0.2141186	-24.00093	
14:04:17	47.45889	-122.3124	66.842	66.65266	-18.85296	17.7	16.35175	98	0	98	6.849965	-0.2227152	-27.65228	
14:04:18	47.45889	-122.3124	66.842	66.66048	-17.85249	17.7	16.04148	98	0	98	6.672367	-0.6042488	-30.65196	
14:04:20	47.45889	-122.3124	66.842	66.67891	-15.07932	17.7	16.04926	99	0	98	6.095334	-1.01197	-32.83741	
14:04:22	47.45889	-122.3124	66.842	66.71033	-11.54256	17.7	16.80914	99	0	98	5.648614	-1.321201	-34.91964	
14:04:24	47.45889	-122.3124	66.842	66.74115	-8.777621	17.7	17.10192	99	0	98	5.341174	-1.567238	-36.7632	
14:04:25	47.45889	-122.3124	66.842	66.76535	-6.587131	17.7	17.29437	99	0	98	4.733517	-1.776993	-37.8656	
14:04:27	47.45889	-122.3124	66.842	66.78752	-4.44349	17.7	17.39487	99	0	98	4.255075	-1.92355	-38.96877	
14:04:29	47.45889	-122.3124	66.842	66.80613	-2.87026	17.7	17.4334	99	0	98	3.925095	-2.031474	-40.08294	
14:04:30	47.45889	-122.3124	66.842	66.82013	-1.690443	17.7	17.42546	99	0	98	3.379091	-2.079839	-40.49593	
14:04:32	47.45889	-122.3124	66.842	66.83247	-0.4651903	17.7	17.4763	99	0	98	2.962552	-2.103303	-40.96817	
14:04:34	47.45889	-122.3124	66.842	66.84243	0.2962813	17.7	17.50275	99	0	98	2.673947	-2.119541	-41.50944	
14:04:35	47.45889	-122.3124	66.842	66.84918	0.8208755	17.7	17.51582	99	0	98	2.243839	-2.072368	-41.48184	
