Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
10:01:06	-6.728651	38.94613	132.319	0	0	0.04	0	100	0	0	0	0	0	
10:01:07	-6.728651	38.94613	132.312	0.1214097	-0.6487111	0.04	3	100	0	6546	-1.184203	-1.145179	16.84068	
10:01:07	-6.728648	38.94613	131.521	0.142027	-2.464518	0.04	3	100	0	6546	-1.16901	-1.157147	16.8173	
10:01:07	-6.728648	38.94613	131.507	0.1552903	-4.594589	0	3	100	0	6546	-1.140873	-1.181275	16.77777	
10:01:07	-6.728647	38.94613	131.48	0.04822015	-12.78842	0.12	3	100	0	6546	-0.7968401	-1.182103	16.78682	
10:01:07	-6.728647	38.94613	131.488	-0.05322581	-19.71342	0.11	3	100	0	6546	-0.6652896	-1.149532	16.72278	
10:01:07	-6.728647	38.94613	131.474	0.2234298	-5.846789	0.03	3	100	0	6546	-0.9262288	-1.15752	16.63637	
10:01:08	-6.728647	38.94613	131.472	0.4450098	4.009978	0.04	3	100	0	6546	-0.7498958	-1.157292	16.50592	
10:01:08	-6.728647	38.94613	131.461	0.6502779	12.02983	0.09	3	100	0	6546	-0.6335272	-1.216109	16.44358	
10:01:08	-6.728647	38.94613	131.465	0.8281923	17.61139	0.19	3	100	0	6546	-0.5364773	-1.32911	16.41378	
10:01:08	-6.728647	38.94613	131.458	0.7645543	10.08856	0.18	3	100	0	6546	-0.7307416	-1.223197	16.36101	
10:01:09	-6.728646	38.94613	131.473	0.6996221	2.903429	0.13	3	100	0	6546	-0.1650176	-1.194414	16.29481	
10:01:09	-6.728646	38.94613	131.491	0.6477371	-3.239872	0.03	3	100	0	6546	-0.01116195	-1.177579	16.21949	
10:01:09	-6.728646	38.94613	131.479	0.5997719	-7.880653	0.09	3	100	0	6546	-0.2047501	-1.08898	16.12374	
10:01:09	-6.728646	38.94613	131.508	0.5055509	-14.73879	0.04	3	100	0	6546	-0.3840016	-1.096275	16.01143	
10:01:09	-6.728646	38.94613	131.535	0.4182477	-20.45324	0.03	3	100	0	6544	-0.1883217	-1.10747	15.96875	
10:01:09	-6.728646	38.94613	131.523	0.335828	-25.5715	0.22	3	100	0	6546	-0.003555239	-0.9864286	15.92011	
10:01:10	-6.728646	38.94613	131.52	0.2662266	-29.22708	0.09	3	100	0	6546	-0.6200677	-1.102382	15.85724	
10:01:10	-6.728646	38.94613	131.527	0.1632218	-34.3704	0.14	3	100	0	6546	-0.7813759	-1.05141	15.83171	
10:01:10	-6.728646	38.94613	131.525	0.06205463	-39.25214	0.06	3	100	0	6546	-0.2249499	-1.066919	15.77895	
