Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
14:49:40	-6.728642	38.94613	127.611	-0.3490972	-66.38563	0.03	3	53	0	6546	-11.45623	-4.601854	45.63976	
14:49:41	-6.72865	38.94613	127.305	0.03813368	-38.14932	0.08	3	62	0	6546	-10.81964	-4.660138	44.80315	
14:49:43	-6.728652	38.94613	127.128	0.2623466	-28.01408	0.09	3	68	0	6546	-7.597466	-4.81648	43.78328	
14:49:45	-6.728653	38.94614	127.365	0.02202585	-27.86565	0.04	3	72	0	6546	1.802857	-4.879115	39.64938	
14:49:46	-6.728653	38.94614	128.234	-0.02911319	-19.39526	0.03	3	76	0	6546	0.8866861	-4.791766	35.40831	
14:49:48	-6.728653	38.94614	129.064	0.1986748	-3.560403	0.04	3	79	0	6546	0.01752898	-4.654432	31.29618	
14:49:50	-6.728653	38.94614	129.549	0.340029	0.7293728	0.04	3	82	0	6546	-0.004213391	-4.654036	29.23558	
14:49:51	-6.728653	38.94615	129.651	0.6305468	9.581575	0.08	3	84	0	6546	-0.2202159	-4.584877	27.63533	
14:49:53	-6.728653	38.94615	129.74	0.7789962	9.967856	0.04	3	85	0	6546	2.183644	-4.484972	26.04129	
14:49:55	-6.728654	38.94615	129.75	0.4440101	-8.508439	0.06	3	87	0	6546	0.6793013	-4.558502	24.15988	
14:49:56	-6.728653	38.94615	129.799	0.6167418	7.101728	0.04	3	88	0	6546	0.2997953	-4.560697	22.87978	
14:49:58	-6.728653	38.94615	129.797	0.8597343	12.72559	0.04	3	89	0	6546	-0.1080879	-4.378016	22.3198	
14:50:00	-6.728653	38.94615	129.914	0.7668129	-1.4151	0.02	3	90	0	6546	0.1817887	-4.267153	21.83761	
14:50:02	-6.728653	38.94616	130.114	0.697289	-0.004120727	0.02	3	91	0	6546	0.01515611	-4.527904	20.6908	
14:50:03	-6.728653	38.94616	130.42	0.5087229	-7.384689	0.02	3	92	0	6546	0.8382902	-4.478461	20.47824	
14:50:05	-6.728653	38.94616	130.925	0.3239535	-7.754878	0.03	3	93	0	6546	0.5550583	-4.468458	19.75384	
14:50:07	-6.728653	38.94616	131.348	0.3403298	-3.135756	0.03	3	93	0	6546	-1.022722	-4.507507	19.48556	
14:50:08	-6.728653	38.94616	131.498	0.1053818	-12.00115	0.03	3	94	0	6546	-0.5743444	-4.500014	20.0211	
14:50:10	-6.728653	38.94615	131.752	0.4210237	8.231996	0.04	3	94	0	6546	-0.9792773	-4.453652	20.33821	
14:50:12	-6.728653	38.94615	132.001	0.1539406	-7.712862	0.02	3	95	0	6546	-0.7233195	-4.509594	20.42422	
14:50:13	-6.728653	38.94615	132.083	-0.08073097	-12.83874	0.02	3	95	0	6546	-0.6209937	-4.499214	20.48207	
14:50:15	-6.728652	38.94615	132.17	-0.008172913	-1.237043	0.03	3	96	0	6546	-0.3747053	-4.477919	20.59081	
14:50:17	-6.728653	38.94615	132.417	0.1100133	2.436323	0.09	3	96	0	6546	-0.1309776	-4.249547	20.67079	
14:50:18	-6.728653	38.94615	132.525	0.1420628	0.6044121	0.07	3	96	0	6546	-0.3220057	-4.385395	20.83554	
14:50:20	-6.728653	38.94615	132.573	0.2944426	5.232848	0.03	3	96	0	6546	-0.1822884	-4.349174	21.08277	
14:50:22	-6.728653	38.94615	132.585	0.1733441	-3.350744	0.01	3	97	0	6546	-0.08404444	-4.386757	20.93085	
14:50:23	-6.728653	38.94615	132.788	0.2912077	2.540968	0.02	3	97	0	6546	0.1001722	-4.339649	20.93886	
14:50:25	-6.728653	38.94615	132.994	0.2309763	-1.959376	0.04	3	97	0	6546	0.8010255	-4.405313	21.15571	
14:50:27	-6.728652	38.94615	133.192	0.02187186	-8.026538	0.09	3	97	0	6546	0.3036068	-4.374186	20.89507	
14:50:29	-6.728652	38.94615	133.087	-0.1825467	-10.74982	0.08	3	97	0	6546	0.08223766	-4.364383	20.84503	
