Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
14:02:12	0	0	0	0	0	0	0	69	0	0	0	0	0	
14:02:14	0	0	0	-0.1173971	-21.44088	0	3.005462	78	0	98	0.8699389	-0.571277	70.21621	
14:02:16	47.45889	-122.3124	66.842	62.75198	2403.176	17.7	20.14259	83	0	43	1.878489	-0.4106439	56.64157	
14:02:17	47.45889	-122.3124	66.842	82.98435	1647.736	17.7	17.41316	87	0	49	4.645117	-0.04326698	41.75255	
14:02:19	47.45889	-122.3124	66.842	76.28878	392.8029	17.7	16.37938	89	0	64	6.324699	0.6715422	27.28185	
14:02:21	47.45889	-122.3124	66.842	68.48671	-148.828	17.7	15.63208	91	0	71	6.994845	1.526447	11.24796	
14:02:22	47.45889	-122.3124	66.842	65.47712	-201.9036	17.7	15.12001	92	0	71	7.504668	1.565549	1.408162	
14:02:24	47.45889	-122.3124	66.842	65.36127	-119.8671	17.7	14.68641	93	0	67	7.841795	1.352849	-5.907262	
14:02:26	47.45889	-122.3124	66.842	65.95116	-57.91549	17.7	14.76679	94	0	62	7.665714	1.05671	-13.06713	
14:02:27	47.45889	-122.3124	66.842	66.33722	-36.35993	17.7	14.80329	95	0	62	7.60182	0.6426389	-18.50858	
14:02:29	47.45889	-122.3124	66.842	66.47458	-33.33956	17.7	15.29684	95	0	64	7.498712	0.193434	-22.70791	
14:02:31	47.45889	-122.3124	66.842	66.50638	-32.23413	17.7	16.44671	96	0	67	7.005736	-0.2998633	-26.28044	
14:02:33	47.45889	-122.3124	66.842	66.53305	-28.88327	17.7	15.85719	96	0	70	6.68178	-0.7149782	-29.3469	
14:02:34	47.45889	-122.3124	66.842	66.57033	-24.75917	17.7	16.34832	96	0	73	6.427885	-1.063416	-31.89518	
14:02:36	47.45889	-122.3124	66.842	66.61156	-20.29977	17.7	16.93517	97	0	76	5.769793	-1.406709	-33.75524	
14:02:38	47.45889	-122.3124	66.842	66.65395	-16.20866	17.7	17.20859	97	0	64	5.320388	-1.657487	-35.6104	
14:02:39	47.45889	-122.3124	66.842	66.69073	-13.03464	17.7	17.34958	97	0	56	5.002601	-1.855679	-37.2953	
14:02:41	47.45889	-122.3124	66.842	66.71956	-10.36097	17.7	17.42958	98	0	53	4.339492	-2.003628	-38.22633	
14:02:43	47.45889	-122.3124	66.842	66.74667	-7.788639	17.7	17.43443	98	0	53	3.883867	-2.104746	-39.28118	
14:02:44	47.45889	-122.3124	66.842	66.76823	-5.978436	17.7	17.45508	98	0	53	3.572207	-2.181852	-40.29362	
14:02:46	47.45889	-122.3124	66.842	66.78526	-4.397366	17.7	17.49022	98	0	55	3.016208	-2.184227	-40.58744	
14:02:48	47.45889	-122.3124	66.842	66.80081	-2.915404	17.7	17.5103	98	0	58	2.624738	-2.179265	-41.01556	
14:02:49	47.45889	-122.3124	66.842	66.81322	-1.927194	17.7	17.5215	98	0	59	2.354153	-2.176011	-41.49907	
14:02:51	47.45889	-122.3124	66.842	66.82224	-1.15957	17.7	17.52676	98	0	61	1.93038	-2.095922	-41.39656	
14:02:53	47.45889	-122.3124	66.842	66.83026	-0.4043863	17.7	17.52755	98	0	64	1.620764	-2.029092	-41.37449	
