Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
13:00:44	-6.728671	38.94616	134.68	0.1821003	-0.4712712	0.04	3	100	0	6546	-0.9257808	5.119431	-22.09247	
13:00:44	-6.728671	38.94616	133.941	0.1821003	-0.4712712	0.08	3	100	0	6546	-0.9402045	5.205416	-22.19877	
13:00:44	-6.728671	38.94616	133.931	0.1821003	-0.4712712	0.09	3	100	0	6546	-0.9800544	5.292827	-22.22623	
13:00:44	-6.728671	38.94616	133.994	0.1821003	-0.4712712	0.16	3	100	0	6546	-1.003963	5.255518	-22.32236	
13:00:45	-6.728671	38.94616	133.879	0.1821003	-0.4712712	0.07	3	100	0	6546	-1.212241	4.862988	-22.45567	
13:00:45	-6.728671	38.94616	133.865	-0.3360739	-32.14743	0.07	3	100	0	6546	-1.115667	4.977624	-22.53974	
13:00:45	-6.728671	38.94616	133.789	-0.3360739	-32.14743	0.04	3	100	0	6546	-1.187795	4.909336	-22.62735	
13:00:45	-6.728671	38.94616	133.8	-0.3360739	-32.14743	0.13	3	100	0	6546	-1.174781	4.920707	-22.71309	
13:00:45	-6.728671	38.94616	133.699	-0.3360739	-32.14743	0.06	3	100	0	6546	-1.256803	4.914339	-22.76641	
13:00:46	-6.728671	38.94616	133.688	-0.3360739	-32.14743	0.14	3	100	0	6546	-1.091584	4.986211	-22.82925	
13:00:46	-6.728671	38.94616	133.678	0.3138881	-1.764412	0.08	3	100	0	6546	-1.070843	5.036026	-22.86417	
13:00:46	-6.728671	38.94616	133.636	0.3138881	-1.764412	0.09	3	100	0	6546	-1.137577	4.849468	-22.85397	
13:00:46	-6.728672	38.94616	133.539	0.3138881	-1.764412	0.07	3	100	0	6546	-1.204816	4.95301	-22.98482	
13:00:46	-6.728672	38.94616	133.574	0.3138881	-1.764412	0.17	3	100	0	6546	-1.168855	4.986252	-23.01635	
13:00:46	-6.728672	38.94616	133.574	0.3138881	-1.764412	0.06	3	100	0	6546	-1.245959	4.938583	-23.04672	
