Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
19:50:56	0	0	0	0	0	0	3	33	0	50	0	0	83.5014	
19:50:58	0	0	0	-0.517618	-28.27516	0	3	41	0	43	-0.9492245	-6.679122	119.1804	
19:51:00	0	0	0	-0.08351821	-10.32741	0	3	48	0	39	-0.7490655	-6.346161	120.6895	
19:51:02	0	0	0	0.09633805	13.45752	0	3	54	0	34	-0.6901004	-6.38798	121.2798	
19:51:04	0	0	0	-0.06508797	22.72907	0	3	59	0	29	-0.882341	-6.358228	122.3149	
19:51:06	0	0	0	-0.07119256	18.14555	0	3	63	0	25	-1.005884	-6.416738	122.9715	
19:51:08	0	0	0	-0.09956076	23.28532	0	3	67	0	20	-0.9995283	-6.36341	123.3096	
19:51:10	0	0	0	-0.155467	-26.90756	0	3	71	0	15	-1.02587	-6.412017	123.533	
19:51:12	0	0	0	-0.2087956	-21.94522	0	3	73	0	12	-0.9990063	-6.46722	123.5089	
19:51:14	0	0	0	-0.2279171	27.54662	0	3	76	0	12	-0.9764242	-6.398946	123.5221	
19:51:16	0	0	0	-0.2416986	-0.3188771	0	3	78	0	12	-0.9042464	-6.418428	123.3735	
19:51:18	0	0	0	-0.3364943	-10.05768	0	3	80	0	12	-0.8110203	-6.368616	123.1566	
19:51:20	0	0	0	-0.2876332	18.05553	0	3	82	0	12	-0.8220849	-6.298961	123.0133	
19:51:22	0	0	0	-0.2635942	52.58006	0	3	84	0	12	-0.783272	-6.311317	122.7466	
19:51:24	0	0	0	0.1178927	90.61343	0	3	85	0	12	-0.8189575	-6.343561	122.5588	
19:51:26	0	0	0	-0.007983551	44.06458	0	3	87	0	12	-0.7579666	-6.366326	122.3672	
19:51:28	0	0	0	0.1162284	53.20541	0	3	88	0	12	-0.7298315	-6.364897	122.1199	
19:51:30	0	0	0	0.07203159	46.34242	0	3	89	0	12	-0.7167577	-6.356151	121.9837	
19:51:32	0	0	0	-0.1770447	-31.01421	0	3	90	0	12	-0.7195624	-6.30315	121.7909	
19:51:34	0	0	0	0.1925318	40.49299	0	3	91	0	13	-0.7313706	-6.138295	121.6511	
19:51:36	0	0	0	0.1506406	55.71249	0	3	92	0	12	-0.7469442	-6.170497	121.6087	
19:51:38	0	0	0	-0.5883519	-71.53228	0	3	92	0	12	-0.6871466	-6.221601	121.5127	
19:51:40	0	0	0	-0.09565824	39.44043	0	3	93	0	12	-0.7239164	-6.320322	121.3921	
19:51:43	0	0	0	-0.3395251	15.34132	0	3	94	0	12	-0.7304875	-6.402486	121.2215	
19:51:45	0	0	0	-0.2849349	31.59848	0	3	94	0	12	-0.7570101	-6.387864	121.09	
19:51:47	0	0	0	0.02976516	73.24058	0	3	95	0	12	-0.6881449	-6.473333	121.0107	
19:51:49	0	0	0	-0.1326998	24.12553	0	3	95	0	12	-0.7220622	-6.482217	120.924	
19:51:51	0	0	0	-0.5608315	-18.16822	0	3	95	0	12	-0.6651976	-6.523852	120.8405	
19:51:53	0	0	0	-0.1864794	11.81269	0	3	96	0	12	-0.7052733	-6.473689	120.7753	
19:51:55	0	0	0	-0.2297904	14.12974	0	3	96	0	12	-0.7075891	-6.424647	120.7392	
19:51:57	0	0	0	-0.2359433	-15.45113	0	3	96	0	12	-0.6813083	-6.424085	120.6834	
19:51:59	0	0	0	-0.03293466	45.32851	0	3	97	0	12	-0.6090435	-6.4377	120.6373	
19:52:01	0	0	0	-0.01006387	47.72785	0	3	97	0	12	-0.6033326	-6.39587	120.6226	
19:52:03	0	0	0	0.1374358	43.48531	0	3	97	0	12	-0.6270564	-6.355646	120.5899	
19:52:05	0	0	0	-0.2239462	-1.815594	0	3	97	0	12	-0.7006533	-6.364009	120.5876	
19:52:07	0	0	0	-0.03785841	56.41547	0	3	98	0	12	-0.7681671	-6.391575	120.4127	
19:52:09	0	0	0	-0.1949636	-21.23182	0	3	98	0	16	0.06395305	-0.8714885	52.96055	
19:52:11	0	0	0	-0.4837534	-44.31289	0	3	98	0	15	6.414476	-0.9600046	2.504184	
19:52:13	0	0	0	-0.4675333	-26.01379	0	3	98	0	13	1.206682	-5.141245	-5.680346	
19:52:15	0	0	0	-0.3858967	38.18306	0	3	98	0	13	1.272081	-5.389856	-7.43799	
19:52:17	0	0	0	-0.2045496	36.11578	0	3	98	0	13	1.27921	-5.528649	-8.937202	
19:52:19	0	0	0	-0.5175258	-16.87108	0	3	98	0	13	1.209909	-5.564898	-10.00509	
19:52:21	0	0	0	-0.7375395	-16.89596	0	3	98	0	13	1.181785	-5.692502	-10.74635	
19:52:23	0	0	0	-0.6939012	7.665287	0	3	99	0	13	1.159909	-5.895763	-11.32395	
19:52:25	0	0	0	-0.7497654	-47.21614	0	3	99	0	13	1.055002	-5.87582	-11.67099	
19:52:27	0	0	0	-0.5443374	-4.126832	0	3	99	0	13	1.017249	-5.946133	-11.84761	
19:52:29	0	0	0	-0.03529735	83.44943	0	3	99	0	13	0.9702553	-5.877434	-11.94915	
19:52:31	0	0	0	-0.2476775	28.57664	0	3	99	0	13	0.9448401	-5.930432	-12.03508	
19:52:33	0	0	0	-0.4172534	-10.66467	0	3	99	0	13	0.9046352	-5.917643	-11.98455	
19:52:35	0	0	0	-0.4094649	-2.930196	0	3	99	0	13	0.9130261	-5.879981	-11.93569	
19:52:37	0	0	0	-0.5799052	-70.70786	0	3	99	0	13	0.9398636	-5.970915	-11.82872	
19:52:39	0	0	0	-0.3072687	45.81206	0	3	99	0	12	0.9336333	-5.95097	-11.73107	
19:52:41	0	0	0	-0.4898251	-3.077399	0	3	99	0	13	0.9607693	-5.912026	-11.63226	
19:52:44	0	0	0	-0.1391817	40.60957	0	3	99	0	13	0.995586	-5.869874	-11.51763	
19:52:46	0	0	0	-0.5949014	15.068	0	3	99	0	13	1.001687	-5.894116	-11.38822	
19:52:48	0	0	0	-0.4756939	35.34118	0	3	99	0	13	1.227337	-5.889429	-11.7768	
19:52:50	0	0	0	-0.3702181	-30.90063	0	3	99	0	12	1.28013	-6.016148	-11.77842	
