Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
12:51:14	-6.795787	38.98539	91.266	0	0	0.29	0	100	0	0	-2.114045	-26.20618	11.54742	
12:51:14	-6.795827	38.98535	97.556	0.2117672	-3.099464	0.58	3	100	0	38	-2.118208	-26.53212	11.53874	
12:51:15	-6.79583	38.98535	97.551	0.1895547	-5.649165	0.62	3	100	0	38	-2.44868	-25.96131	11.66909	
12:51:15	-6.79583	38.98535	97.551	-0.03153408	-19.61253	0.39	3	100	0	38	-2.28216	-25.91746	11.58874	
12:51:15	-6.79583	38.98535	97.823	-0.561025	-47.39204	0.22	3	100	0	38	-2.177205	-26.16915	11.52656	
12:51:15	-6.795832	38.98535	97.616	-0.8846296	-61.17881	0.88	3	100	0	38	-2.178259	-26.18285	11.50889	
12:51:15	-6.795833	38.98534	97.595	-1.081749	-67.96767	0.52	3	100	0	38	-2.611992	-25.64104	11.68495	
12:51:16	-6.795835	38.98534	97.716	-1.146143	-67.47487	0.71	3	100	0	38	-2.334725	-25.82157	11.55723	
12:51:16	-6.795836	38.98534	97.943	-1.001688	-55.40711	0.85	3	100	0	38	-2.433858	-25.74467	11.60313	
12:51:16	-6.795837	38.98534	98.216	-0.8538587	-44.57497	0.91	3	100	0	38	-2.519884	-25.73386	11.63512	
12:51:16	-6.795839	38.98534	97.998	-0.6704818	-32.28405	1.45	3	100	0	38	-2.597079	-25.62073	11.66425	
12:51:16	-6.795843	38.98534	98.224	-0.5090717	-22.82047	1.11	3	100	0	38	-2.674552	-25.10048	11.70048	
12:51:17	0	0	0	-0.4027373	-17.75269	0	3	100	0	38	-2.6818	-24.55097	12.00139	
12:51:17	0	0	0	-0.3575156	-17.98402	0	3	100	0	38	-2.650796	-22.61501	13.16894	
12:51:17	47.46538	-122.3119	98.394	-0.2409048	59.32141	29.52	3	100	0	38	-3.291437	-18.99264	15.01975	
12:51:17	47.46538	-122.3119	98.394	7.695168	550.1996	29.52	30.25026	100	0	38	-3.55302	-14.05665	18.47504	
12:51:17	47.46538	-122.3119	98.394	26.48214	1555.237	29.52	30.25026	100	0	37	-4.410296	-9.941201	22.20807	
12:51:18	47.46538	-122.3119	98.394	41.81317	2300.154	29.52	30.25026	100	0	38	-4.949637	-5.806556	25.55256	
12:51:18	47.46538	-122.3119	98.394	58.65389	3027.491	29.52	30.25026	100	0	38	-5.230692	-1.688793	28.61522	
12:51:18	47.46538	-122.3119	98.394	72.0042	3524.134	29.52	30.25026	100	0	38	-5.252571	2.465682	31.83511	
12:51:18	47.46538	-122.3119	98.394	83.91376	3891.716	29.52	30.25026	100	0	38	-4.88256	6.484057	35.83323	
12:51:18	47.46538	-122.3119	98.394	94.09375	4134.105	29.52	30.25026	100	0	38	-4.25855	10.13059	40.03815	
12:51:19	47.46538	-122.3119	98.394	102.6351	4269.591	29.52	30.25026	100	0	38	-3.412691	13.35551	44.42815	
12:51:19	47.46538	-122.3119	98.394	109.833	4314.028	29.52	30.25026	100	0	38	-2.339753	16.3053	49.02227	
12:51:19	47.46538	-122.3119	98.394	115.1424	4286.288	29.52	30.25026	100	0	38	-1.064581	18.96598	53.73986	
12:51:19	47.46538	-122.3119	98.394	120.2883	4182.265	29.52	30.25026	100	0	38	0.4223284	21.42832	58.64693	
12:51:19	47.46538	-122.3119	98.394	123.8558	4030.846	29.52	30.25026	100	0	38	2.078022	23.64284	63.65344	
12:51:20	47.46538	-122.3119	98.394	126.2006	3860.271	29.52	30.25026	100	0	38	3.913017	25.6478	68.84498	
12:51:20	47.46538	-122.3119	98.394	128.0017	3637.932	29.52	30.25026	100	0	38	6.141355	26.6881	74.05152	
12:51:20	47.46538	-122.3119	98.394	129.0803	3356.048	29.52	30.25026	100	0	38	9.292667	22.93608	78.81633	
12:51:20	47.46534	-122.3118	98.499	129.2481	2892.001	29.37	30.25026	100	0	38	10.83758	13.96612	82.43706	
12:51:20	47.46527	-122.3118	97.822	128.2278	2170.247	28.54	30.10568	100	0	38	10.64769	7.035713	85.66197	
12:51:21	47.46522	-122.3118	96.56	126.3055	1528.793	27.78	28.23951	100	0	38	10.81008	3.759922	89.67744	
12:51:21	47.46517	-122.3118	94.744	123.29	970.092	27.15	27.47158	100	0	38	11.26555	2.919256	94.63873	
12:51:21	47.46517	-122.3118	94.744	119.3098	514.1158	27.15	26.84341	100	0	38	11.07762	1.967551	99.47391	
12:51:21	47.46513	-122.3117	92.559	115.8217	214.1266	26.88	26.84341	100	0	48	10.05518	1.145116	103.7076	
12:51:21	47.46506	-122.3117	88.969	111.313	-103.5815	26.78	26.57141	100	0	68	8.549725	0.8332644	107.6054	
12:51:22	47.46501	-122.3117	86.196	106.9236	-363.6981	26.86	25.49376	100	0	88	7.319828	1.165061	111.6134	
12:51:22	47.46496	-122.3117	83.259	102.924	-567.1493	27.14	25.58281	100	0	98	6.583876	1.73168	115.6009	
12:51:22	47.46491	-122.3116	80.129	97.90102	-779.6426	27.73	25.88871	100	0	99	6.345631	2.413883	119.2503	
12:51:22	47.46484	-122.3116	75.797	93.89775	-925.213	28.9	26.13383	100	0	99	6.333575	3.034296	122.704	
12:51:22	47.46478	-122.3116	72.554	89.03892	-1087.206	29.76	27.33848	100	0	99	6.852655	3.527364	126.1823	
