Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
17:10:15	0	0	0	0	0	0	0	100	0	0	3.326213	-3.935223	-101.8952	
17:10:15	0	0	0	0	0	0	0	100	0	0	3.176065	-3.82127	-101.0732	
17:10:15	0	0	0	-0.2906501	0	0	3	100	0	50	3.034624	-3.708015	-100.2802	
17:10:15	0	0	0	-0.2906501	0	0	3	100	0	50	2.902949	-3.598511	-99.5265	
17:10:16	0	0	0	-0.2906501	0	0	3	100	0	50	2.783576	-3.491244	-98.81952	
17:10:16	0	0	0	-0.2906501	0	0	3	100	0	50	2.672858	-3.38859	-98.15399	
17:10:16	0	0	0	-0.2906501	0	0	3	100	0	50	2.565324	-3.286185	-97.51054	
17:10:16	0	0	0	-0.2906501	0	0	3	100	0	50	2.465107	-3.184218	-96.90005	
17:10:17	0	0	0	-0.2906501	0	0	3	100	0	50	2.371882	-3.083859	-96.32307	
17:10:17	0	0	0	-0.2906501	0	0	3	100	0	50	2.283398	-2.982521	-95.772	
17:10:17	0	0	0	-0.2906501	0	0	3	100	0	50	2.201076	-2.882748	-95.24834	
17:10:17	0	0	0	-0.2906501	0	0	3	100	0	50	2.12349	-2.78506	-94.74385	
17:10:17	0	0	0	-0.2906501	0	0	3	100	0	50	2.051589	-2.690833	-94.27024	
17:10:18	0	0	0	-0.2906501	0	0	3	100	0	50	1.983095	-2.598433	-93.82091	
17:10:18	0	0	0	-0.2906501	0	0	3	100	0	50	1.92304	-2.507961	-93.29951	
17:10:18	0	0	0	-0.2906501	0	0	3	100	0	50	1.871724	-2.422404	-92.72357	
17:10:18	0	0	0	-0.2906501	0	0	3	100	0	50	1.820794	-2.338944	-92.17564	
17:10:18	0	0	0	-0.2906501	0	0	3	100	0	50	1.771801	-2.256093	-91.64171	
17:10:19	0	0	0	-0.2906501	0	0	3	100	0	50	1.727476	-2.17417	-91.13937	
17:10:19	0	0	0	-0.2906501	0	0	3	100	0	50	1.686765	-2.093898	-90.65784	
17:10:19	0	0	0	-0.2906501	0	0	3	100	0	50	1.650366	-2.016834	-90.21062	
17:10:19	0	0	0	-0.2906501	0	0	3	100	0	50	1.616589	-1.939714	-89.78248	
17:10:19	0	0	0	-0.2906501	0	0	3	100	0	50	1.583452	-1.867846	-89.38149	
17:10:20	0	0	0	-0.2906501	0	0	3	100	0	50	1.549882	-1.796446	-88.99776	
17:10:20	0	0	0	-0.2906501	0	0	3	100	0	50	1.521205	-1.727685	-88.62508	
17:10:20	0	0	0	-0.2906501	0	0	3	100	0	50	1.497048	-1.661736	-88.27151	
17:10:20	0	0	0	-0.2906501	0	0	3	100	0	50	1.474388	-1.598823	-87.93452	
17:10:20	0	0	0	-0.2906501	0	0	3	100	0	50	1.452801	-1.535147	-87.62232	
17:10:21	0	0	0	-0.2906501	0	0	3	100	0	50	1.435345	-1.475487	-87.32688	
17:10:21	0	0	0	-0.2906501	0	0	3	100	0	50	1.420758	-1.419382	-87.0616	
17:10:21	0	0	0	-0.2906501	0	0	3	100	0	50	1.405325	-1.363843	-86.80009	
17:10:21	0	0	0	-0.2906501	0	0	3	100	0	50	1.393353	-1.309471	-86.56299	
17:10:21	0	0	0	-0.2906501	0	0	3	100	0	50	1.380788	-1.257416	-86.33947	
17:10:22	0	0	0	-0.2906501	0	0	3	100	0	50	1.36858	-1.20811	-86.13129	
17:10:22	0	0	0	-0.2906501	0	0	3	100	0	50	1.357724	-1.157241	-85.93999	
17:10:22	0	0	0	-0.2906501	0	0	3	100	0	50	1.3462	-1.106606	-85.76114	
17:10:22	0	0	0	-0.2906501	0	0	3	100	0	50	1.334683	-1.056482	-85.57368	
17:10:22	0	0	0	-0.2906501	0	0	3	100	0	50	1.324767	-1.005933	-85.40279	
17:10:23	0	0	0	-0.2906501	0	0	3	100	0	50	1.318255	-0.958925	-85.24911	
17:10:23	0	0	0	-0.2906501	0	0	3	100	0	50	1.307759	-0.9087183	-85.0901	
17:10:23	0	0	0	-0.2906501	0	0	3	100	0	50	1.29347	-0.852632	-84.88636	
17:10:23	0	0	0	-0.2906501	0	0	3	100	0	50	1.277154	-0.7966765	-84.69149	
17:10:23	0	0	0	-0.2906501	0	0	3	100	0	50	1.262122	-0.7405775	-84.50898	
17:10:24	0	0	0	-0.2906501	0	0	3	100	0	50	1.247589	-0.6892785	-84.32751	
17:10:24	0	0	0	-0.2906501	0	0	3	100	0	50	1.232986	-0.6386318	-84.17618	
17:10:24	0	0	0	-0.2906501	0	0	3	100	0	50	1.218509	-0.5871772	-84.02674	
17:10:24	0	0	0	-0.2906501	0	0	3	100	0	50	1.209134	-0.5389813	-83.88877	
17:10:24	0	0	0	-0.2906501	0	0	3	100	0	50	1.196656	-0.4918956	-83.76659	
17:10:25	0	0	0	-0.2906501	0	0	3	100	0	50	1.183774	-0.4453744	-83.64807	
