Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
18:01:57	0	0	0	-0.3382619	-0.2209118	0	3	100	0	50	-0.1661546	-0.9800211	-68.08941	
18:01:57	0	0	0	-0.3382619	-0.2209118	0	3	100	0	50	-0.1596726	-0.9864645	-68.10502	
18:01:57	0	0	0	-0.3382619	-0.2209118	0	3	100	0	50	-0.1487828	-0.9908471	-68.11342	
18:01:57	0	0	0	-0.3382619	-0.2209118	0	3	100	0	50	-0.1471262	-0.9814094	-68.11175	
18:01:58	0	0	0	-0.3382619	-0.2209118	0	3	100	0	50	-0.1446614	-0.9906482	-68.11371	
18:01:58	0	0	0	0.7088574	46.59166	0	3	100	0	50	-0.1449599	-0.9974469	-68.1319	
18:01:58	0	0	0	0.7088574	46.59166	0	3	100	0	50	-0.139177	-0.989107	-68.14841	
18:01:58	0	0	0	0.7088574	46.59166	0	3	100	0	50	-0.1354418	-0.9761279	-68.1697	
18:01:58	0	0	0	0.7088574	46.59166	0	3	100	0	50	-0.1286772	-0.9766611	-68.16966	
18:01:59	0	0	0	0.7088574	46.59166	0	3	100	0	50	-0.1220096	-0.9789345	-68.18159	
18:01:59	0	0	0	1.545272	56.40297	0	3	100	0	50	-0.1245026	-0.9683361	-68.18671	
18:01:59	0	0	0	1.545272	56.40297	0	3	100	0	50	-0.1340552	-0.9678884	-68.17735	
18:01:59	0	0	0	1.545272	56.40297	0	3	100	0	50	-0.1333244	-0.9606601	-68.16618	
18:01:59	0	0	0	1.545272	56.40297	0	3	100	0	50	-0.1770427	-0.9707947	-68.17758	
18:02:00	0	0	0	1.545272	56.40297	0	3	100	0	50	-0.249608	-0.9405693	-68.1882	
18:02:00	0	0	0	0.9501147	2.228029	0	3	100	0	50	-0.2337778	-0.9461668	-68.16833	
18:02:00	0	0	0	0.9501147	2.228029	0	3	100	0	50	-0.2286894	-0.9460267	-68.16919	
18:02:00	0	0	0	0.9501147	2.228029	0	3	100	0	50	-0.2105296	-0.957829	-68.17384	
18:02:00	0	0	0	0.9501147	2.228029	0	3	100	0	50	-0.171999	-0.9719277	-68.16129	
18:02:01	0	0	0	0.9501147	2.228029	0	3	100	0	50	-0.1488209	-0.9841735	-68.15998	
18:02:01	0	0	0	0.3544352	-27.30132	0	3	100	0	50	-0.1401866	-0.9735399	-68.17327	
18:02:01	0	0	0	0.3544352	-27.30132	0	3	100	0	50	-0.1359708	-0.9741201	-68.15045	
18:02:01	0	0	0	0.3544352	-27.30132	0	3	100	0	50	-0.1328143	-0.9676774	-68.14278	
18:02:01	0	0	0	0.3544352	-27.30132	0	3	100	0	50	-0.135689	-0.9805716	-68.14166	
18:02:02	0	0	0	0.3544352	-27.30132	0	3	100	0	50	-0.141432	-0.976463	-68.12816	
18:02:02	0	0	0	0.1171749	-29.80042	0	3	100	0	50	-0.1353644	-0.9774737	-68.12376	
18:02:02	0	0	0	0.1171749	-29.80042	0	3	100	0	50	-0.1385554	-0.9539332	-68.11774	
18:02:02	0	0	0	0.1171749	-29.80042	0	3	100	0	50	-0.1283367	-0.9537136	-68.09846	
18:02:03	0	0	0	0.1171749	-29.80042	0	3	100	0	50	-0.1099104	-0.9416336	-68.07322	
18:02:03	0	0	0	0.1171749	-29.80042	0	3	100	0	50	-0.1111313	-0.9420904	-68.04678	
18:02:03	0	0	0	0.06967469	-22.22581	0	3	100	0	50	-0.09564186	-0.9569221	-68.04245	
18:02:03	0	0	0	0.06967469	-22.22581	0	3	100	0	50	-0.1033626	-0.9556053	-68.03194	
18:02:03	0	0	0	0.06967469	-22.22581	0	3	100	0	50	-0.09617933	-0.9532164	-68.02794	
18:02:04	0	0	0	0.06967469	-22.22581	0	3	100	0	50	-0.08396551	-0.929018	-68.01843	
18:02:04	0	0	0	0.06967469	-22.22581	0	3	100	0	50	-0.09259826	-0.9031196	-67.99226	
18:02:04	0	0	0	-0.1089345	-24.16745	0	3	100	0	50	-0.09446916	-0.8998267	-67.97385	
18:02:04	0	0	0	-0.1089345	-24.16745	0	3	100	0	50	-0.09725268	-0.9202536	-67.9935	
18:02:04	0	0	0	-0.1089345	-24.16745	0	3	100	0	50	-0.1064551	-0.9211105	-67.99941	
18:02:05	0	0	0	-0.1089345	-24.16745	0	3	100	0	50	-0.09416489	-0.9090961	-68.00468	
18:02:05	0	0	0	-0.1089345	-24.16745	0	3	100	0	50	-0.1149532	-0.8988684	-67.98034	
18:02:05	0	0	0	-0.1744858	-20.17228	0	3	100	0	50	-0.1869855	-0.8685969	-67.97984	
18:02:05	0	0	0	-0.1744858	-20.17228	0	3	100	0	50	-0.2068283	-0.8571697	-67.96108	
18:02:05	0	0	0	-0.1744858	-20.17228	0	3	100	0	50	-0.1971869	-0.8803506	-67.95069	
18:02:06	0	0	0	-0.1744858	-20.17228	0	3	100	0	50	-0.1843389	-0.9010506	-67.94977	
18:02:06	0	0	0	-0.1744858	-20.17228	0	3	100	0	50	-0.1832562	-0.9232651	-67.95867	
18:02:06	0	0	0	-0.09471053	-10.48009	0	3	100	0	50	-0.1657033	-0.9428021	-67.9697	
18:02:06	0	0	0	-0.09471053	-10.48009	0	3	100	0	50	-0.166378	-0.9568551	-67.97657	
18:02:06	0	0	0	-0.09471053	-10.48009	0	3	100	0	50	-0.1699501	-0.9432893	-67.98249	
18:02:07	0	0	0	-0.09471053	-10.48009	0	3	100	0	50	-0.1564403	-0.9387977	-68.00397	
18:02:07	0	0	0	-0.09471053	-10.48009	0	3	100	0	50	-0.1351949	-0.9306469	-67.99641	
18:02:07	0	0	0	-0.1060114	-8.260898	0	3	100	0	50	-0.1229704	-0.9408932	-67.99052	
18:02:07	0	0	0	-0.1060114	-8.260898	0	3	100	0	50	-0.1110177	-0.9399815	-67.99047	
18:02:07	0	0	0	-0.1060114	-8.260898	0	3	100	0	50	-0.1064235	-0.9490223	-67.99117	
