Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
12:26:59	0	0	0	0.2007187	-0.4080119	0	3	100	0	98	-7.648658	-1.079624	-84.74717	
12:26:59	0	0	0	0.2007187	-0.4080119	0	3	100	0	98	-7.633198	-1.081337	-84.75946	
12:26:59	0	0	0	0.2007187	-0.4080119	0	3	100	0	98	-7.632679	-1.088342	-84.77695	
12:26:59	0	0	0	0.2007187	-0.4080119	0	3	100	0	98	-7.63927	-1.084271	-84.77761	
12:27:00	0	0	0	0.2007187	-0.4080119	0	3	100	0	98	-7.633308	-1.071061	-84.78729	
12:27:00	0	0	0	0.2942992	0.1020521	0	3	100	0	100	-7.646829	-1.082761	-84.80358	
12:27:00	0	0	0	0.2942992	0.1020521	0	3	100	0	100	-7.651255	-1.10305	-84.80441	
12:27:00	0	0	0	0.2942992	0.1020521	0	3	100	0	100	-7.654996	-1.11389	-84.81675	
12:27:00	0	0	0	0.2942992	0.1020521	0	3	100	0	100	-7.666875	-1.132963	-84.82024	
12:27:01	0	0	0	0.2942992	0.1020521	0	3	100	0	100	-7.669066	-1.135876	-84.81745	
12:27:01	0	0	0	0.9875476	18.25977	0	3	100	0	100	-7.684849	-1.151127	-84.81984	
12:27:01	0	0	0	0.9875476	18.25977	0	3	100	0	100	-7.670276	-1.135278	-84.81616	
12:27:01	0	0	0	0.9875476	18.25977	0	3	100	0	100	-7.659781	-1.122275	-84.82697	
12:27:01	0	0	0	0.9875476	18.25977	0	3	100	0	100	-7.655215	-1.126943	-84.83284	
12:27:02	0	0	0	0.9875476	18.25977	0	3	100	0	100	-7.643094	-1.155504	-84.81849	
12:27:02	0	0	0	0.8037919	-3.56655	0	3	100	0	100	-7.653033	-1.158682	-84.82572	
12:27:02	0	0	0	0.8037919	-3.56655	0	3	100	0	100	-7.651531	-1.14829	-84.83219	
12:27:02	0	0	0	0.8037919	-3.56655	0	3	100	0	100	-7.652746	-1.15565	-84.84102	
12:27:02	0	0	0	0.8037919	-3.56655	0	3	100	0	100	-7.654789	-1.137259	-84.84112	
12:27:03	0	0	0	0.8037919	-3.56655	0	3	100	0	100	-7.651788	-1.162735	-84.82317	
12:27:03	0	0	0	0.6437973	-15.99917	0	3	100	0	100	-7.643537	-1.143872	-84.81759	
12:27:03	0	0	0	0.6437973	-15.99917	0	3	100	0	100	-7.631384	-1.137541	-84.80797	
12:27:03	0	0	0	0.6437973	-15.99917	0	3	100	0	100	-7.619587	-1.131428	-84.80877	
12:27:03	0	0	0	0.6437973	-15.99917	0	3	100	0	100	-7.628216	-1.130251	-84.80075	
12:27:04	0	0	0	0.6437973	-15.99917	0	3	100	0	100	-7.624276	-1.114857	-84.78749	
12:27:04	0	0	0	0.4352837	-24.11029	0	3	100	0	100	-7.624063	-1.099193	-84.78819	
12:27:04	0	0	0	0.4352837	-24.11029	0	3	100	0	100	-7.616876	-1.072495	-84.78823	
12:27:04	0	0	0	0.4352837	-24.11029	0	3	100	0	100	-7.614833	-1.058908	-84.79044	
12:27:04	0	0	0	0.4352837	-24.11029	0	3	100	0	100	-7.612691	-1.062904	-84.80863	
12:27:05	0	0	0	0.4352837	-24.11029	0	3	100	0	100	-7.612443	-1.062433	-84.80074	
12:27:05	0	0	0	0.3955306	-22.55429	0	3	100	0	100	-7.609068	-1.065643	-84.8182	
12:27:05	0	0	0	0.3955306	-22.55429	0	3	100	0	100	-7.608061	-1.047662	-84.83365	
12:27:05	0	0	0	0.3955306	-22.55429	0	3	100	0	100	-7.607988	-1.069208	-84.84397	
12:27:05	0	0	0	0.3955306	-22.55429	0	3	100	0	100	-7.613019	-1.088177	-84.85265	
12:27:06	0	0	0	0.3955306	-22.55429	0	3	100	0	100	-7.614807	-1.097491	-84.86639	
12:27:06	0	0	0	0.2824266	-24.00064	0	3	100	0	100	-7.605122	-1.089812	-84.85801	
12:27:06	0	0	0	0.2824266	-24.00064	0	3	100	0	100	-7.600726	-1.0964	-84.84959	
12:27:06	0	0	0	0.2824266	-24.00064	0	3	100	0	100	-7.600984	-1.0941	-84.84436	
12:27:06	0	0	0	0.2824266	-24.00064	0	3	100	0	100	-7.608278	-1.118635	-84.85161	
12:27:07	0	0	0	0.2824266	-24.00064	0	3	100	0	100	-7.607759	-1.118678	-84.85566	
12:27:07	0	0	0	0.1889453	-23.37219	0	3	100	0	100	-7.608994	-1.113148	-84.87501	
12:27:07	0	0	0	0.1889453	-23.37219	0	3	100	0	100	-7.607799	-1.117011	-84.87148	
12:27:07	0	0	0	0.1889453	-23.37219	0	3	100	0	100	-7.611754	-1.11535	-84.87389	
12:27:07	0	0	0	0.1889453	-23.37219	0	3	100	0	100	-7.618727	-1.109095	-84.87718	
12:27:08	0	0	0	0.1889453	-23.37219	0	3	100	0	100	-7.623065	-1.117281	-84.88304	
12:27:08	0	0	0	0.2768122	-13.89854	0	3	100	0	100	-7.617396	-1.130815	-84.88039	
12:27:08	0	0	0	0.2768122	-13.89854	0	3	100	0	100	-7.602828	-1.127069	-84.87736	
12:27:08	0	0	0	0.2768122	-13.89854	0	3	100	0	100	-7.601477	-1.117717	-84.87195	
12:27:08	0	0	0	0.2768122	-13.89854	0	3	100	0	100	-7.607143	-1.11042	-84.8642	
12:27:09	0	0	0	0.2768122	-13.89854	0	3	100	0	100	-7.602328	-1.109035	-84.86683	
12:27:09	0	0	0	0.2350511	-15.08235	0	3	100	0	100	-7.600015	-1.09951	-84.87441	
12:27:09	0	0	0	0.2350511	-15.08235	0	3	100	0	100	-7.589527	-1.105261	-84.87427	
12:27:09	0	0	0	0.2350511	-15.08235	0	3	100	0	100	-7.583778	-1.098838	-84.88035	
12:27:09	0	0	0	0.2350511	-15.08235	0	3	100	0	100	-7.578314	-1.121486	-84.8754	
12:27:10	0	0	0	0.2350511	-15.08235	0	3	100	0	100	-7.576427	-1.118656	-84.8702	
12:27:10	0	0	0	0.003761658	-24.45056	0	3	100	0	100	-7.568322	-1.116932	-84.87681	
12:27:10	0	0	0	0.003761658	-24.45056	0	3	100	0	100	-7.593889	-1.112493	-84.88361	
12:27:10	0	0	0	0.003761658	-24.45056	0	3	100	0	100	-7.608492	-1.114233	-84.87952	
12:27:10	0	0	0	0.003761658	-24.45056	0	3	100	0	100	-7.611041	-1.082523	-84.86538	
12:27:11	0	0	0	0.003761658	-24.45056	0	3	100	0	100	-7.623115	-1.075926	-84.85966	
12:27:11	0	0	0	-0.1271696	-24.87466	0	3	100	0	100	-7.62565	-1.082187	-84.85543	
12:27:11	0	0	0	-0.1271696	-24.87466	0	3	100	0	100	-7.628096	-1.089179	-84.86527	
12:27:11	0	0	0	-0.1271696	-24.87466	0	3	100	0	100	-7.623214	-1.091115	-84.87137	
12:27:11	0	0	0	-0.1271696	-24.87466	0	3	100	0	100	-7.628443	-1.0805	-84.88055	
12:27:12	0	0	0	-0.1271696	-24.87466	0	3	100	0	100	-7.630604	-1.086872	-84.87666	
12:27:12	0	0	0	-0.05038705	-15.86223	0	3	100	0	100	-7.619306	-1.090071	-84.88636	
12:27:12	0	0	0	-0.05038705	-15.86223	0	3	100	0	100	-7.62273	-1.093181	-84.90324	
12:27:12	0	0	0	-0.05038705	-15.86223	0	3	100	0	100	-7.621531	-1.102656	-84.90767	
12:27:12	0	0	0	-0.05038705	-15.86223	0	3	100	0	100	-7.623337	-1.089106	-84.9135	
12:27:13	0	0	0	-0.05038705	-15.86223	0	3	100	0	100	-7.626807	-1.090282	-84.91571	
