Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
14:31:14	0	0	0	0	0	0	0	100	0	0	-1.112821	1.527922	-66.37949	
14:31:14	0	0	0	0	0	0	0	100	0	0	-1.110008	1.316804	-66.41799	
14:31:14	0	0	0	0	0	0	0	100	0	0	-1.108901	-0.7366461	-66.27995	
14:31:14	0	0	0	0	0	0	0	100	0	0	-1.108761	1.342206	-66.07013	
14:31:14	0	0	0	-0.7770422	-15.9231	0	0	100	0	50	-1.113888	1.343216	-66.05363	
14:31:14	0	0	0	-0.7770422	-15.9231	0	0	100	0	50	-1.126186	-0.2873764	-65.90486	
14:31:15	0	0	0	-0.7770422	-15.9231	0	0	100	0	50	-1.117728	1.35806	-65.7541	
14:31:15	0	0	0	-0.7770422	-15.9231	0	0	100	0	50	-1.120246	1.517428	-65.64561	
14:31:15	0	0	0	-0.7770422	-15.9231	0	0	100	0	50	-1.116336	1.506568	-65.55786	
14:31:15	0	0	0	0.0562865	37.71287	0	0	100	0	50	-1.117808	-0.3510432	-65.45908	
14:31:15	0	0	0	0.0562865	37.71287	0	0	100	0	50	-1.108608	-0.4862069	-65.29895	
14:31:16	0	0	0	0.0562865	37.71287	0	0	100	0	50	-1.104116	1.235859	-65.11884	
14:31:16	0	0	0	0.0562865	37.71287	0	0	100	0	50	-1.10454	1.907905	-65.16318	
14:31:16	0	0	0	0.0562865	37.71287	0	0	100	0	50	-1.096337	1.899779	-65.106	
14:31:16	0	0	0	0.4380584	47.22957	0	0	100	0	50	-1.090577	0.7220486	-64.89536	
14:31:17	0	0	0	0.4380584	47.22957	0	0	100	0	50	-1.095509	-1.004679	-64.79854	
14:31:17	0	0	0	0.4380584	47.22957	0	0	100	0	50	-1.085665	-0.07846407	-64.78462	
14:31:17	0	0	0	0.4380584	47.22957	0	0	100	0	50	-1.094747	-0.9806066	-64.62393	
14:31:17	0	0	0	0.4380584	47.22957	0	0	100	0	50	-1.074013	-1.000602	-64.24178	
14:31:17	0	0	0	0.2214559	25.58855	0	0	100	0	50	-1.045086	-0.05839211	-64.05468	
