Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
15:17:20	0	0	0	-0.06405057	-8.413005	0	3	80	0	45	1.591679	-4.646636	-62.93612	
15:17:22	0	0	0	-0.3110134	-31.09561	0	3	86	0	42	1.585445	-4.982435	-63.32951	
15:17:24	0	0	0	-0.3702323	-31.1915	0	3	89	0	39	1.625852	-5.061764	-63.52256	
15:17:25	0	0	0	-0.2195493	-20.8655	0	3	91	0	36	1.689767	-5.080202	-63.65997	
15:17:27	0	0	0	-0.1256201	-17.25102	0	3	93	0	33	1.764703	-5.103865	-63.73983	
15:17:29	0	0	0	0.03310671	-7.278525	0	3	94	0	30	1.785337	-5.033345	-63.71809	
15:17:31	0	0	0	0.1108434	-9.553107	0	3	95	0	27	1.725843	-5.136083	-63.71078	
15:17:32	0	0	0	0.06625198	-12.37325	0	3	96	0	23	1.771336	-5.007641	-63.67258	
15:17:34	0	0	0	-0.117951	-18.30876	0	3	96	0	21	1.739184	-4.935623	-63.6292	
15:17:36	0	0	0	-0.4549363	-24.93013	0	3	97	0	17	1.672679	-5.053253	-63.56106	
15:17:37	0	0	0	-0.1398553	-2.447558	0	3	97	0	14	1.684029	-5.06442	-63.46875	
15:17:39	0	0	0	0.3348566	13.67942	0	3	97	0	13	1.654684	-5.029642	-63.32302	
15:17:41	0	0	0	0.3207601	1.392145	0	3	97	0	13	1.66646	-4.977494	-63.20515	
15:17:43	0	0	0	0.289406	-1.097774	0	3	98	0	13	1.65112	-4.992269	-63.15069	
15:17:44	0	0	0	0.3228634	-2.486533	0	3	98	0	13	1.685869	-4.873169	-63.05302	
15:17:46	0	0	0	0.2142402	-5.558577	0	3	98	0	13	1.674122	-4.694591	-62.94337	
15:17:48	0	0	0	0.301335	-0.9818904	0	3	98	0	13	1.66389	-4.640397	-62.89024	
15:17:50	0	0	0	0.1293388	-7.548176	0	3	98	0	13	1.631875	-4.561684	-62.85799	
15:17:51	0	0	0	0.1069198	-4.170858	0	3	98	0	13	1.634954	-4.627898	-62.86205	
15:17:53	0	0	0	0.08819314	-3.652426	0	3	98	0	13	1.570901	-4.697177	-62.80288	
15:17:55	0	0	0	-0.1317162	-10.21169	0	3	99	0	13	1.562651	-4.648848	-62.75477	
15:17:56	0	0	0	0.01896826	-1.58615	0	3	99	0	13	1.56205	-4.64222	-62.72003	
15:17:58	0	0	0	-0.1958688	-12.92102	0	3	99	0	13	1.560647	-4.584055	-62.66387	
15:18:00	0	0	0	-0.744019	-24.47891	0	3	99	0	13	1.543239	-4.554823	-62.66783	
15:18:02	0	0	0	-0.791618	-11.50762	0	3	99	0	13	1.571966	-4.551452	-62.64815	
15:18:03	0	0	0	-0.6161341	3.000968	0	3	99	0	13	1.580629	-4.525253	-62.63309	
15:18:05	0	0	0	-0.6906893	-2.375868	0	3	99	0	13	1.568067	-4.564251	-62.61993	
15:18:07	0	0	0	-0.5073307	7.326032	0	3	99	0	13	1.549676	-4.53406	-62.62597	
15:18:09	0	0	0	-0.1551001	15.78535	0	3	99	0	13	1.575456	-4.591158	-62.62659	
15:18:10	0	0	0	-0.3736195	-3.223756	0	3	99	0	13	1.550779	-4.697774	-62.58064	
15:18:12	0	0	0	-0.5268459	-3.962648	0	3	99	0	13	1.56681	-4.562056	-62.55846	
15:18:14	0	0	0	0.1267787	23.79997	0	3	99	0	13	1.585038	-4.559055	-62.57183	
15:18:15	0	0	0	0.7920392	33.23087	0	3	99	0	13	1.567047	-4.449528	-62.5549	
15:18:17	0	0	0	0.6139234	5.450159	0	3	99	0	13	1.55611	-4.46153	-62.61185	
15:18:19	0	0	0	0.008900307	-19.33518	0	3	99	0	13	1.532578	-4.421441	-62.60819	
15:18:21	0	0	0	-0.3707255	-24.59446	0	3	99	0	13	1.494845	-4.438917	-62.63131	
15:18:22	0	0	0	-0.7198637	-23.2153	0	3	99	0	13	1.492778	-4.420043	-62.65798	
15:18:24	0	0	0	0.01410509	16.10665	0	3	99	0	13	1.488828	-4.374327	-62.61209	
15:18:26	0	0	0	0.2111276	11.4986	0	3	99	0	13	1.515813	-4.398583	-62.60149	
15:18:28	0	0	0	-0.2105658	-9.632836	0	3	99	0	13	1.532472	-4.424713	-62.59552	
15:18:29	0	0	0	-0.2388184	-4.078765	0	3	99	0	13	1.566648	-4.453921	-62.61356	
15:18:31	0	0	0	-0.3478705	-8.873795	0	3	99	0	13	1.606249	-4.329384	-62.64848	
15:18:33	0	0	0	-0.6760086	-14.25696	0	3	99	0	13	1.625095	-4.330039	-62.66182	
15:18:34	0	0	0	-0.4797467	2.092934	0	3	99	0	13	1.606435	-4.243925	-62.63628	
15:18:36	0	0	0	-0.2598572	9.986654	0	3	99	0	13	1.569886	-4.254119	-62.63326	
15:18:38	0	0	0	-0.1801255	8.407037	0	3	99	0	13	1.569796	-4.422386	-62.61689	
15:18:40	0	0	0	-0.5555319	-8.303839	0	3	99	0	13	1.537342	-4.468605	-62.57598	
15:18:41	0	0	0	-0.4903111	-1.255891	0	3	99	0	13	1.615105	-4.476012	-62.52755	
15:18:43	0	0	0	-0.6250437	-5.65613	0	3	99	0	13	1.561537	-4.605809	-62.51365	
15:18:45	0	0	0	-0.8160893	-9.732921	0	3	99	0	13	1.586351	-4.499911	-62.53102	
15:18:47	0	0	0	-0.3171231	19.13257	0	3	99	0	13	1.584766	-4.551652	-62.52465	
15:18:48	0	0	0	0.1052001	24.62866	0	3	99	0	13	1.561626	-4.596331	-62.5127	
15:18:50	0	0	0	0.03603566	7.270951	0	3	99	0	13	1.580489	-4.560162	-62.52347	
15:18:52	0	0	0	-0.1652528	-5.712393	0	3	99	0	13	1.613822	-4.483933	-62.53247	
15:18:53	0	0	0	-0.3041225	-7.821564	0	3	99	0	13	1.603743	-4.566602	-62.47455	
15:18:55	0	0	0	-0.4035312	-9.556324	0	3	99	0	13	1.517634	-4.489411	-62.47728	
15:18:57	0	0	0	-0.270339	5.247675	0	3	99	0	13	1.529188	-4.357265	-62.49137	
15:18:59	0	0	0	0.1723536	15.89585	0	3	99	0	13	1.488287	-4.391539	-62.49863	
15:19:00	0	0	0	-0.1100642	-6.888	0	3	99	0	13	1.462563	-4.361117	-62.53759	
15:19:02	0	0	0	-0.2792676	-6.967994	0	3	99	0	13	1.491348	-4.420461	-62.56466	
15:19:04	0	0	0	-0.2544957	-0.2326753	0	3	99	0	13	1.546557	-4.286333	-62.55892	
15:19:05	0	0	0	-0.02365144	9.306836	0	3	99	0	13	1.535728	-4.418824	-62.58079	
15:19:07	0	0	0	0.04286086	3.281009	0	3	99	0	13	1.52429	-4.433796	-62.58891	
15:19:09	0	0	0	0.01839736	0.2634725	0	3	99	0	13	1.536579	-4.377284	-62.64722	
15:19:11	0	0	0	0.1804838	6.726012	0	3	99	0	13	1.578058	-4.397683	-62.64896	
15:19:12	0	0	0	-0.09294761	-8.084262	0	3	99	0	13	1.572308	-4.394481	-62.66003	
15:19:14	0	0	0	-0.5271869	-19.26677	0	3	99	0	13	1.593096	-4.365963	-62.63274	
15:19:16	0	0	0	-0.4310209	-4.528093	0	3	99	0	13	1.556744	-4.554627	-62.62461	
15:19:18	0	0	0	-0.604713	-10.11405	0	3	99	0	13	1.5309	-4.49482	-62.54831	
15:19:19	0	0	0	-0.3759025	5.81014	0	3	99	0	13	1.490507	-4.563849	-62.52717	
15:19:21	0	0	0	-0.2521596	5.870827	0	3	99	0	13	1.543362	-4.491414	-62.49853	
15:19:23	0	0	0	-0.2216557	1.791289	0	3	99	0	13	1.57365	-4.435908	-62.51135	
15:19:24	0	0	0	-0.354739	-3.749691	0	3	99	0	13	1.576496	-4.430797	-62.52578	
15:19:26	0	0	0	-0.5979467	-10.307	0	3	99	0	13	1.53218	-4.410661	-62.5263	
15:19:28	0	0	0	-0.6333743	-2.905996	0	3	99	0	13	1.542843	-4.303939	-62.53505	
15:19:30	0	0	0	-0.4927227	4.24235	0	3	99	0	13	1.5798	-4.284213	-62.5049	
15:19:31	0	0	0	-0.6698308	-6.191576	0	3	99	0	13	1.576042	-4.286558	-62.53866	
15:19:33	0	0	0	-0.7879905	-6.138525	0	3	99	0	13	1.61447	-4.316469	-62.55511	
15:19:35	0	0	0	-0.6023427	3.214744	0	3	99	0	13	1.596274	-4.292292	-62.59772	
15:19:37	0	0	0	-0.1155415	23.34244	0	3	99	0	13	1.584415	-4.280472	-62.60685	
15:19:38	0	0	0	0.1073305	18.44807	0	3	99	0	13	1.563255	-4.369897	-62.62658	
15:19:40	0	0	0	-0.01628152	1.609002	0	3	99	0	13	1.543787	-4.446097	-62.6466	
15:19:42	0	0	0	-0.2303085	-6.726387	0	3	99	0	13	1.552851	-4.400152	-62.60234	
15:19:43	0	0	0	0.005146304	6.938796	0	3	99	0	13	1.559213	-4.411457	-62.57554	
15:19:45	0	0	0	0.4309948	18.33389	0	3	99	0	13	1.572303	-4.287446	-62.58227	
15:19:47	0	0	0	0.2762994	-0.1836663	0	3	99	0	13	1.53961	-4.311243	-62.62359	
15:19:49	0	0	0	-0.1663949	-16.03827	0	3	99	0	13	1.556211	-4.346805	-62.62011	
15:19:50	0	0	0	-0.125384	-6.577714	0	3	99	0	13	1.59927	-4.324381	-62.63129	
15:19:52	0	0	0	-0.06355795	-1.995848	0	3	99	0	13	1.627303	-4.309255	-62.66636	
15:19:54	0	0	0	0.0106438	3.947061	0	3	99	0	13	1.603837	-4.394218	-62.64901	
15:19:55	0	0	0	-0.09582254	-3.766909	0	3	99	0	13	1.56206	-4.566747	-62.63333	
15:19:57	0	0	0	-0.1079455	-3.794108	0	3	99	0	13	1.516693	-4.513172	-62.572	
15:19:59	0	0	0	-0.2249188	-5.52483	0	3	99	0	13	1.513033	-4.619994	-62.53239	
15:20:01	0	0	0	-0.1079335	1.62155	0	3	99	0	13	1.482766	-4.561992	-62.51196	
15:20:02	0	0	0	0.06918979	6.310052	0	3	99	0	13	1.445729	-4.530909	-62.49625	
15:20:04	0	0	0	-0.1036973	-4.533832	0	3	99	0	13	1.432699	-4.571468	-62.4831	
15:20:06	0	0	0	-0.1419205	-1.629131	0	3	99	0	13	1.503754	-4.414425	-62.4803	
15:20:08	0	0	0	-0.2814514	-4.010863	0	3	99	0	13	1.53473	-4.482666	-62.472	
15:20:09	0	0	0	-0.4451727	-7.309192	0	3	99	0	13	1.541464	-4.541474	-62.47862	
15:20:11	0	0	0	-0.4354955	-3.882798	0	3	99	0	13	1.542889	-4.487729	-62.46201	
15:20:13	0	0	0	-0.3963557	0.04368439	0	3	99	0	13	1.510297	-4.523787	-62.47329	
15:20:15	0	0	0	-0.2356661	5.31951	0	3	99	0	13	1.586952	-4.571167	-62.49727	
15:20:16	0	0	0	-0.1406486	6.794964	0	3	99	0	13	1.570905	-4.692643	-62.48757	
15:20:18	0	0	0	0.09119361	11.73851	0	3	99	0	13	1.582703	-4.497368	-62.4464	
15:20:20	0	0	0	0.1982035	10.83584	0	3	99	0	13	1.501461	-4.442313	-62.44481	
15:20:21	0	0	0	0.00841185	-2.650265	0	3	99	0	13	1.449031	-4.549463	-62.47471	
15:20:23	0	0	0	0.0204612	-0.6161649	0	3	99	0	13	1.38605	-4.604332	-62.44322	
15:20:25	0	0	0	0.07681492	3.057671	0	3	99	0	13	1.487466	-4.607004	-62.4744	
15:20:27	0	0	0	-0.006671945	-2.064725	0	3	99	0	13	1.503213	-4.534364	-62.488	
15:20:28	0	0	0	-0.1980156	-6.527902	0	3	99	0	13	1.539868	-4.571359	-62.52095	
15:20:30	0	0	0	-0.3123579	-7.138868	0	3	99	0	13	1.523966	-4.566335	-62.51661	
15:20:32	0	0	0	-0.2549638	-0.308046	0	3	99	0	13	1.484534	-4.479913	-62.5162	
15:20:33	0	0	0	-0.152393	5.693592	0	3	99	0	13	1.530971	-4.516154	-62.54976	
15:20:35	0	0	0	0.1012642	10.72102	0	3	99	0	13	1.516851	-4.551023	-62.55923	
15:20:37	0	0	0	-0.01089383	2.809481	0	3	99	0	13	1.516006	-4.460811	-62.52935	
15:20:39	0	0	0	-0.06621221	-2.814611	0	3	99	0	13	1.567592	-4.408546	-62.55505	
