Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
17:12:54	0	0	0	0	0	0	0	100	0	0	-0.7469491	0.8146276	133.6532	
17:12:54	0	0	0	0	0	0	0	100	0	0	-0.8525621	0.9701233	134.495	
17:12:54	0	0	0	0	0	0	0	100	0	0	-0.9083615	1.078554	135.1904	
17:12:55	0	0	0	0	0	0	0	100	0	0	-0.9365262	1.129571	135.5137	
17:12:55	0	0	0	0.2589417	14.94911	0	3	100	0	50	-0.9299868	1.083128	135.8363	
17:12:55	0	0	0	0.2589417	14.94911	0	3	100	0	50	-0.9004183	1.024997	136.013	
17:12:55	0	0	0	0.2589417	14.94911	0	3	100	0	50	-0.9004943	0.9976397	136.0681	
17:12:55	0	0	0	0.2589417	14.94911	0	3	100	0	50	-0.8706456	0.9572321	136.259	
17:12:56	0	0	0	0.2589417	14.94911	0	3	100	0	50	-0.8635485	0.9225334	136.3047	
17:12:56	0	0	0	0.7066006	22.89391	0	3	100	0	50	-0.8612401	0.9279602	136.4389	
17:12:56	0	0	0	0.7066006	22.89391	0	3	100	0	50	-0.8356052	0.9454978	136.4024	
17:12:56	0	0	0	0.7066006	22.89391	0	3	100	0	50	-0.8175015	0.9506161	136.6006	
17:12:56	0	0	0	0.7066006	22.89391	0	3	100	0	50	-0.825292	0.9335114	136.7101	
17:12:57	0	0	0	0.7066006	22.89391	0	3	100	0	50	-0.8216491	0.9355355	136.8641	
17:12:57	0	0	0	0.5319922	5.319028	0	3	100	0	50	-0.8363737	0.932339	136.9334	
17:12:57	0	0	0	0.5319922	5.319028	0	3	100	0	50	-0.8549824	0.8943763	137.0583	
17:12:57	0	0	0	0.5319922	5.319028	0	3	100	0	50	-0.8661255	0.9068283	137.0323	
17:12:57	0	0	0	0.5319922	5.319028	0	3	100	0	50	-0.8798856	0.9148521	137.0489	
17:12:58	0	0	0	0.5319922	5.319028	0	3	100	0	50	-0.8964875	0.9030221	136.9407	
17:12:58	0	0	0	0.3169245	-8.83491	0	3	100	0	50	-0.9090194	0.8693451	136.9989	
17:12:58	0	0	0	0.3169245	-8.83491	0	3	100	0	50	-0.9024201	0.8366846	136.9405	
17:12:58	0	0	0	0.3169245	-8.83491	0	3	100	0	50	-0.9110519	0.8499402	136.9216	
17:12:58	0	0	0	0.3169245	-8.83491	0	3	100	0	50	-0.9041182	0.8869734	136.9257	
17:12:59	0	0	0	0.3169245	-8.83491	0	3	100	0	50	-0.8818877	0.9159351	137.0202	
17:12:59	0	0	0	0.1936159	-10.88153	0	3	100	0	50	-0.8728354	0.9462475	136.9887	
17:12:59	0	0	0	0.1936159	-10.88153	0	3	100	0	50	-0.8959872	0.974964	137.0854	
17:12:59	0	0	0	0.1936159	-10.88153	0	3	100	0	50	-0.901497	0.9370893	136.9728	
17:12:59	0	0	0	0.1936159	-10.88153	0	3	100	0	50	-0.8979832	0.9211031	137.0365	
17:13:00	0	0	0	0.1936159	-10.88153	0	3	100	0	50	-0.901614	0.9247643	137.1955	
17:13:00	0	0	0	0.05151794	-15.00119	0	3	100	0	50	-0.9143552	0.8935467	137.3489	
17:13:00	0	0	0	0.05151794	-15.00119	0	3	100	0	50	-0.913244	0.8702785	137.4905	
17:13:00	0	0	0	0.05151794	-15.00119	0	3	100	0	50	-0.9287779	0.8383229	137.6392	
17:13:00	0	0	0	0.05151794	-15.00119	0	3	100	0	50	-0.9283651	0.8182015	137.7704	
17:13:01	0	0	0	0.05151794	-15.00119	0	3	100	0	50	-0.9289044	0.8046454	137.9032	
17:13:01	0	0	0	0.05558354	-10.61838	0	3	100	0	50	-0.9364015	0.8120706	138.0179	
17:13:01	0	0	0	0.05558354	-10.61838	0	3	100	0	50	-0.9355578	0.8099814	138.1431	
17:13:01	0	0	0	0.05558354	-10.61838	0	3	100	0	50	-0.9343749	0.8141741	138.2457	
17:13:01	0	0	0	0.05558354	-10.61838	0	3	100	0	50	-0.9343302	0.8165764	138.3538	
17:13:02	0	0	0	0.05558354	-10.61838	0	3	100	0	50	-0.9406432	0.806777	138.4474	
17:13:02	0	0	0	0.03802276	-7.540824	0	3	100	0	50	-0.9432651	0.8075404	138.5501	
17:13:02	0	0	0	0.03802276	-7.540824	0	3	100	0	50	-0.9391896	0.8198416	138.6498	
17:13:02	0	0	0	0.03802276	-7.540824	0	3	100	0	50	-0.933646	0.846166	138.7401	
17:13:02	0	0	0	0.03802276	-7.540824	0	3	100	0	50	-0.9323025	0.8428005	138.8179	
17:13:03	0	0	0	0.03802276	-7.540824	0	3	100	0	50	-0.9350879	0.8333064	138.9124	
17:13:03	0	0	0	0.04712733	-4.929041	0	3	100	0	50	-0.9444176	0.8377217	138.9866	
