Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
13:37:56	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:37:57	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	11	0.005579045	-0.0006219752	0.001642417	
13:37:59	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:01	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	11	0.005579045	-0.0006219752	0.001642417	
13:38:02	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:04	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:06	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005857997	-0.0006530824	0.001724537	
13:38:07	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:09	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:11	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:12	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:14	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:16	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:18	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:19	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:21	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:23	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:24	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:26	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	11	0.005579045	-0.0006219752	0.001642417	
13:38:28	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:29	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005857997	-0.0006530824	0.001724537	
13:38:31	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:33	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	11	0.005579045	-0.0006219752	0.001642417	
13:38:34	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	11	0.005579045	-0.0006219752	0.001642417	
13:38:36	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	12	0.005579045	-0.0006219752	0.001642417	
13:38:38	47.04139	-122.4944	585.139	585.139	0	29.73	28.75942	100	0	11	0.005579045	-0.0006219752	0.001642417	
