Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
17:36:00	-6.795947	38.98537	136.998	0	0	0.38	0	100	0	0	1.678859	-19.35113	52.11202	
17:36:00	-6.795947	38.98537	137.186	-0.4549191	-0.8858824	0.48	3	100	0	99	2.24693	-18.6515	51.80806	
17:36:01	-6.795944	38.98538	136.482	-0.5596305	-8.269553	0.9	3	100	0	100	1.214072	-18.73014	52.02067	
17:36:01	-6.795942	38.98538	136.713	-0.6498218	-14.50826	0.9	3	100	0	100	0.6433586	-18.81955	52.17363	
17:36:01	-6.795942	38.98538	136.713	-0.7781627	-22.00756	0.51	3	100	0	100	0.905791	-18.71832	52.05338	
17:36:01	-6.795946	38.98538	136.59	-0.9440852	-30.73286	0.62	3	100	0	100	1.31254	-18.22214	51.8857	
17:36:01	-6.795947	38.98538	136.87	-0.9382091	-28.55525	0.16	3	100	0	100	1.660359	-18.61949	51.74696	
17:36:02	-6.795947	38.98538	137.171	-0.6887866	-13.99304	0.22	3	100	0	100	1.761992	-18.69572	51.6324	
17:36:02	-6.795947	38.98538	137.398	-0.4541555	-1.592639	0.25	3	100	0	100	1.339713	-18.68463	51.69068	
17:36:02	-6.795947	38.98538	137.577	-0.2465249	8.270123	0.25	3	100	0	100	1.146628	-18.63378	51.70982	
17:36:02	-6.795947	38.98538	137.577	-0.1335834	11.11715	0.42	3	100	0	100	1.086104	-18.3966	51.7058	
17:36:02	-6.795949	38.98538	137.498	-0.1270143	8.424395	0.53	3	100	0	100	0.9596729	-18.24283	51.74221	
17:36:03	-6.795949	38.98538	137.567	-0.1176913	6.215267	0.28	3	100	0	100	1.155806	-18.57859	51.69091	
17:36:03	-6.79595	38.98538	137.825	-0.1045041	4.519653	0.28	3	100	0	100	1.213658	-18.4555	51.64082	
17:36:03	-6.795952	38.98538	137.818	-0.1235978	1.309418	0.28	3	100	0	100	1.199604	-18.32586	51.63314	
17:36:03	-6.795952	38.98538	137.818	-0.1666952	-1.913811	0.28	3	100	0	100	1.207597	-18.23575	51.61732	
17:36:03	-6.795951	38.98537	137.989	-0.1953762	-4.96822	0.25	3	100	0	100	1.241837	-18.33387	51.60048	
17:36:04	-6.795951	38.98537	137.989	-0.2153953	-6.61804	0.64	3	100	0	100	0.8613916	-18.12475	51.6978	
17:36:04	-6.795953	38.98537	138.163	-0.2292188	-8.065069	0.77	3	100	0	100	1.132413	-17.64957	51.63017	
17:36:04	-6.795955	38.98537	138.635	-0.2396618	-8.926447	0.77	3	100	0	100	1.247019	-17.44782	51.63556	
17:36:04	-6.795954	38.98537	138.697	-0.2659373	-10.79317	0.14	3	100	0	100	1.236027	-17.37262	51.67523	
17:36:04	-6.795957	38.98537	138.438	-0.3005612	-12.92922	0.14	3	100	0	100	0.7639123	-18.48232	51.84771	
17:36:05	-6.795956	38.98537	138.516	-0.2986142	-12.83531	0.14	3	100	0	100	0.6532353	-18.726	51.8745	
17:36:05	-6.795955	38.98537	138.433	-0.2760632	-11.93976	0.14	3	100	0	100	0.667007	-18.65703	51.85267	
17:36:05	-6.795955	38.98537	138.334	-0.2750234	-12.39389	0.14	3	100	0	100	0.6888562	-18.54118	51.84318	
17:36:05	-6.795955	38.98537	138.334	-0.2923037	-13.4402	0.36	3	100	0	100	0.7052688	-18.43959	51.84002	
17:36:05	-6.795954	38.98537	138.829	-0.2886928	-12.42323	0.32	3	100	0	100	0.4881735	-18.36662	51.91407	
17:36:06	-6.795954	38.98537	139.058	-0.2679431	-11.28621	0.28	3	100	0	100	0.4326347	-18.05175	51.96308	
17:36:06	-6.795955	38.98537	139.431	-0.2489441	-10.06519	0.09	3	100	0	100	0.4903851	-17.84677	51.99041	
17:36:06	-6.795954	38.98537	139.694	-0.2892286	-12.44574	0.25	3	100	0	100	0.8083916	-17.97273	51.9329	
17:36:06	-6.795954	38.98537	139.844	-0.3258689	-14.11432	0.29	3	100	0	100	0.6582199	-17.82251	52.01014	
17:36:06	-6.795954	38.98537	139.844	-0.4275718	-18.94796	0.29	3	100	0	100	0.724708	-18.05264	52.03551	
17:36:07	-6.795954	38.98537	140.028	-0.5182033	-23.09976	0.45	3	100	0	100	0.6519754	-18.01939	52.08116	
17:36:07	-6.795956	38.98537	139.955	-0.5708008	-25.31871	0.24	3	100	0	100	0.4741063	-18.00807	52.16527	
17:36:07	-6.795956	38.98537	139.955	-0.6167803	-26.27201	0.35	3	100	0	100	0.5167844	-17.66916	52.19312	
17:36:07	-6.795957	38.98537	139.809	-0.6582517	-27.02272	0.35	3	100	0	100	0.5932903	-17.31304	52.22561	
17:36:07	-6.795958	38.98537	139.692	-0.7015966	-28.02059	0.32	3	100	0	100	0.6093285	-17.16454	52.3009	
17:36:08	-6.795958	38.98537	139.692	-0.7394744	-28.65542	0.35	3	100	0	100	0.3836068	-17.61887	52.43743	
17:36:08	-6.795961	38.98537	139.7	-0.770945	-28.17848	0.39	3	100	0	100	0.3422939	-17.48659	52.49793	
17:36:08	-6.795961	38.98537	139.7	-0.834574	-30.01358	0.94	3	100	0	100	0.6459756	-17.18141	52.46956	
17:36:08	-6.795967	38.98537	139.609	-0.8887542	-30.68938	0.9	3	100	0	100	0.310662	-16.75294	52.64722	
17:36:08	-6.795972	38.98537	139.583	-0.8948975	-29.22836	0.95	3	100	0	100	0.6082411	-16.56102	52.68061	
17:36:09	-6.795976	38.98537	139.783	-0.8970046	-27.13564	1.45	3	100	0	100	1.013674	-16.56142	52.66136	
17:36:09	-6.795979	38.98537	139.711	-0.8670812	-23.98554	1.55	3	100	0	100	1.455275	-16.42398	52.62507	
17:36:09	-6.795981	38.98537	139.391	-0.8373973	-20.93712	0.58	3	100	0	100	1.011132	-15.88139	52.85198	
17:36:09	-6.795981	38.98537	139.391	-0.7740991	-16.88209	0.17	3	100	0	100	0.3669404	-16.94644	53.18749	
17:36:09	-6.795981	38.98537	139.391	-0.7157802	-13.50078	0.17	3	100	0	100	-0.04871863	-17.72469	53.39736	
17:36:10	-6.795984	38.98537	139.118	-0.6833752	-11.47982	0.51	3	100	0	100	-0.3969823	-18.33205	53.55528	
17:36:10	-6.795984	38.98537	139.118	-0.6462612	-9.510847	0.34	3	100	0	100	-0.4396126	-18.24091	53.61063	
17:36:10	-6.795983	38.98537	139.361	-0.6670968	-11.01025	0.18	3	100	0	100	-0.2041263	-18.54276	53.5777	
17:36:10	-6.795984	38.98537	139.215	-0.6883085	-12.23947	0.07	3	100	0	100	-0.3326053	-18.50284	53.63684	
