Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
19:34:25	0	0	0	-0.1881567	-32.20495	0	3	34	0	44	-1.049504	-7.116622	100.4902	
19:34:27	0	0	0	-0.1507809	-6.644926	0	3	42	0	40	-0.9551794	-7.031297	100.4415	
19:34:29	0	0	0	-0.07223687	44.56654	0	3	49	0	36	-0.9462451	-7.000707	100.3768	
19:34:31	0	0	0	-0.2554814	-36.53903	0	3	55	0	31	-0.941275	-7.014298	100.2089	
19:34:32	0	0	0	0.1834276	96.13951	0	3	60	0	27	-0.8756512	-6.960018	100.0879	
19:34:34	0	0	0	-0.04215835	-23.78494	0	3	64	0	23	-0.848047	-6.806025	100.0135	
19:34:36	0	0	0	-0.01650052	-16.554	0	3	68	0	19	-0.8827834	-6.723815	99.87577	
19:34:37	0	0	0	-0.3873226	-32.76726	0	3	71	0	15	-0.9373406	-6.701968	99.74947	
19:34:39	0	0	0	-0.4818567	-91.85633	0	3	74	0	12	-0.902045	-6.610386	99.68242	
19:34:41	0	0	0	0.04053474	21.09941	0	3	76	0	12	-0.8465067	-6.59601	99.64548	
19:34:43	0	0	0	-0.4137561	-31.97437	0	3	78	0	12	-0.8394647	-6.48918	99.57516	
19:34:44	0	0	0	-0.5178421	-20.5743	0	3	80	0	12	-1.091937	-6.60679	99.32661	
19:34:46	0	0	0	-0.3098633	15.42553	0	3	82	0	10	-0.1277949	-6.638334	87.20654	
19:34:48	0	0	0	-0.1829672	55.12251	0	3	84	0	9	15.42347	-8.322024	81.17824	
19:34:49	0	0	0	-0.2446213	13.9206	0	3	85	0	10	12.15727	-18.43007	82.20965	
19:34:51	0	0	0	-0.04830569	-14.52031	0	3	86	0	11	-9.108545	-7.279891	71.8166	
19:34:53	0	0	0	0.3319651	13.48711	0	3	87	0	5	-4.790454	-13.55035	83.0984	
19:34:55	0	0	0	-0.1839851	-65.17661	0	3	88	0	12	-1.224766	-6.871933	84.7326	
19:34:56	0	0	0	-0.02655352	-10.04621	0	3	89	0	12	1.950582	-6.201526	83.96409	
19:34:58	0	0	0	-0.006244808	-1.164791	0	3	90	0	12	-0.2488137	-7.058696	82.30569	
19:35:00	0	0	0	-0.2903743	-0.7019378	0	3	91	0	12	-0.4512668	-6.901755	82.60625	
